
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/Johnny_1280x704_60.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1280x704 60Hz
Internal Format                   : 1280x704 60Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 22.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 3
PID KP                             : 0.840
PID K                              : 0.420
PID KD                             : 0.420
SP                                 : 10.368

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 22 QP 22 )     330032 bits [Y 44.2073 dB    U 48.2791 dB    V 48.7869 dB] [ET  5.44 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 25 QP 25 )      17136 bits [Y 42.3045 dB    U 47.6992 dB    V 48.3021 dB] [ET  7.31 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 24 QP 24 )      33920 bits [Y 42.6687 dB    U 47.8422 dB    V 48.4316 dB] [ET 10.29 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 25 QP 25 )      15416 bits [Y 42.2079 dB    U 47.6526 dB    V 48.1610 dB] [ET 10.69 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 25 QP 25 )      15816 bits [Y 42.2784 dB    U 47.6837 dB    V 48.2750 dB] [ET  5.60 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 24 QP 24 )      32176 bits [Y 42.6626 dB    U 47.6998 dB    V 48.2885 dB] [ET 13.63 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 25 QP 25 )      13376 bits [Y 42.3112 dB    U 47.6509 dB    V 48.2031 dB] [ET  5.46 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 23 QP 23 )      89176 bits [Y 43.4683 dB    U 47.8202 dB    V 48.4353 dB] [ET 16.96 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 25 QP 25 )      14936 bits [Y 42.3795 dB    U 47.7094 dB    V 48.3022 dB] [ET  5.57 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 24 QP 24 )      32400 bits [Y 42.6677 dB    U 47.6728 dB    V 48.2785 dB] [ET 13.60 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 25 QP 25 )      15008 bits [Y 42.4366 dB    U 47.6750 dB    V 48.2772 dB] [ET  5.62 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 23 QP 23 )      77544 bits [Y 43.4885 dB    U 47.7538 dB    V 48.4606 dB] [ET 16.40 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 25 QP 25 )      14640 bits [Y 42.4458 dB    U 47.7260 dB    V 48.3149 dB] [ET  5.61 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 24 QP 24 )      23752 bits [Y 42.7857 dB    U 47.7026 dB    V 48.3298 dB] [ET 12.87 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 25 QP 25 )      11112 bits [Y 42.5349 dB    U 47.6747 dB    V 48.2363 dB] [ET  5.23 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 23 QP 23 )      73264 bits [Y 43.4879 dB    U 47.8292 dB    V 48.4656 dB] [ET 16.47 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 25 QP 25 )      14256 bits [Y 42.5378 dB    U 47.6916 dB    V 48.3045 dB] [ET  5.45 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 24 QP 24 )      29360 bits [Y 42.7458 dB    U 47.7332 dB    V 48.3479 dB] [ET 13.47 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 25 QP 25 )      14464 bits [Y 42.4879 dB    U 47.6676 dB    V 48.2707 dB] [ET  5.71 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 23 QP 23 )      75048 bits [Y 43.4724 dB    U 47.7704 dB    V 48.5277 dB] [ET 16.28 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 25 QP 25 )      14648 bits [Y 42.4234 dB    U 47.7383 dB    V 48.3087 dB] [ET  5.62 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 24 QP 24 )      36088 bits [Y 42.6443 dB    U 47.7077 dB    V 48.3088 dB] [ET 14.05 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 25 QP 25 )      16992 bits [Y 42.2844 dB    U 47.6085 dB    V 48.2122 dB] [ET  5.70 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 23 QP 23 )      86424 bits [Y 43.4581 dB    U 47.8114 dB    V 48.3940 dB] [ET 16.75 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 25 QP 25 )      19248 bits [Y 42.2875 dB    U 47.7036 dB    V 48.2599 dB] [ET  5.87 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 24 QP 24 )      43056 bits [Y 42.5762 dB    U 47.7185 dB    V 48.2518 dB] [ET 14.59 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 25 QP 25 )      19160 bits [Y 42.2972 dB    U 47.6355 dB    V 48.1405 dB] [ET  5.87 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 23 QP 23 )      86584 bits [Y 43.4261 dB    U 47.7681 dB    V 48.4118 dB] [ET 16.70 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 25 QP 25 )      25400 bits [Y 42.1547 dB    U 47.6188 dB    V 48.3026 dB] [ET  6.13 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 24 QP 24 )      48656 bits [Y 42.5281 dB    U 47.6336 dB    V 48.2726 dB] [ET 15.06 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 25 QP 25 )      20984 bits [Y 42.2153 dB    U 47.5471 dB    V 48.2357 dB] [ET  5.93 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 23 QP 23 )      88576 bits [Y 43.4478 dB    U 47.7390 dB    V 48.4260 dB] [ET 16.10 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 25 QP 25 )      19480 bits [Y 42.2661 dB    U 47.6391 dB    V 48.2573 dB] [ET  5.81 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 24 QP 24 )      37344 bits [Y 42.5693 dB    U 47.5976 dB    V 48.2558 dB] [ET 13.45 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 25 QP 25 )      18768 bits [Y 42.2253 dB    U 47.5165 dB    V 48.2148 dB] [ET  5.70 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 23 QP 23 )      90672 bits [Y 43.4054 dB    U 47.7887 dB    V 48.4240 dB] [ET 15.45 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 25 QP 25 )      18976 bits [Y 42.1891 dB    U 47.5857 dB    V 48.2753 dB] [ET  5.83 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 24 QP 24 )      32984 bits [Y 42.6072 dB    U 47.6379 dB    V 48.2787 dB] [ET 13.16 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 25 QP 25 )      17568 bits [Y 42.1714 dB    U 47.5369 dB    V 48.1787 dB] [ET  5.62 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 23 QP 23 )      92968 bits [Y 43.4133 dB    U 47.7559 dB    V 48.4672 dB] [ET 16.31 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 25 QP 25 )      18592 bits [Y 42.2013 dB    U 47.5544 dB    V 48.3011 dB] [ET  5.61 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 24 QP 24 )      32848 bits [Y 42.6357 dB    U 47.6290 dB    V 48.3145 dB] [ET 13.23 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 25 QP 25 )      18384 bits [Y 42.1847 dB    U 47.4781 dB    V 48.2391 dB] [ET  5.55 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 23 QP 23 )      90216 bits [Y 43.4328 dB    U 47.7917 dB    V 48.4485 dB] [ET 16.22 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 25 QP 25 )      18408 bits [Y 42.2609 dB    U 47.5698 dB    V 48.3235 dB] [ET  5.69 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 24 QP 24 )      31272 bits [Y 42.6691 dB    U 47.6130 dB    V 48.3242 dB] [ET 13.35 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 25 QP 25 )      16640 bits [Y 42.2354 dB    U 47.5065 dB    V 48.1633 dB] [ET  5.75 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 23 QP 23 )      88720 bits [Y 43.4391 dB    U 47.7608 dB    V 48.4514 dB] [ET 16.65 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 25 QP 25 )      15296 bits [Y 42.2734 dB    U 47.5905 dB    V 48.2570 dB] [ET  5.57 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 24 QP 24 )      29432 bits [Y 42.6772 dB    U 47.6604 dB    V 48.3324 dB] [ET 13.06 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 25 QP 25 )      15184 bits [Y 42.2794 dB    U 47.6062 dB    V 48.2826 dB] [ET  6.03 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 23 QP 23 )      81408 bits [Y 43.4351 dB    U 47.8104 dB    V 48.4293 dB] [ET 16.05 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 25 QP 25 )      11432 bits [Y 42.3778 dB    U 47.6910 dB    V 48.3773 dB] [ET  5.39 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 24 QP 24 )      22544 bits [Y 42.6096 dB    U 47.7245 dB    V 48.3747 dB] [ET 12.86 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 25 QP 25 )       8520 bits [Y 42.2998 dB    U 47.6702 dB    V 48.2913 dB] [ET  6.34 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 23 QP 23 )      73536 bits [Y 43.4464 dB    U 47.8499 dB    V 48.4819 dB] [ET 15.98 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 25 QP 25 )       5736 bits [Y 42.4751 dB    U 47.7756 dB    V 48.4045 dB] [ET  5.01 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 24 QP 24 )      15064 bits [Y 42.7706 dB    U 47.7489 dB    V 48.3908 dB] [ET 11.76 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 25 QP 25 )       8416 bits [Y 42.3811 dB    U 47.6245 dB    V 48.2887 dB] [ET  7.87 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 23 QP 23 )      74992 bits [Y 43.4419 dB    U 47.8331 dB    V 48.4274 dB] [ET 15.98 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 25 QP 25 )       8472 bits [Y 42.4839 dB    U 47.7428 dB    V 48.3428 dB] [ET  6.35 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 24 QP 24 )      17296 bits [Y 42.8085 dB    U 47.7029 dB    V 48.3326 dB] [ET 12.01 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 25 QP 25 )       9192 bits [Y 42.4426 dB    U 47.6576 dB    V 48.2616 dB] [ET  8.09 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 23 QP 23 )      72816 bits [Y 43.4499 dB    U 47.8237 dB    V 48.4339 dB] [ET 15.10 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 25 QP 25 )      10648 bits [Y 42.4729 dB    U 47.6839 dB    V 48.2600 dB] [ET  6.60 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 24 QP 24 )      26128 bits [Y 42.6537 dB    U 47.7069 dB    V 48.2988 dB] [ET 12.84 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 25 QP 25 )      14536 bits [Y 42.3429 dB    U 47.5892 dB    V 48.1938 dB] [ET  7.59 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 23 QP 23 )      85104 bits [Y 43.3937 dB    U 47.7976 dB    V 48.4153 dB] [ET 15.96 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 25 QP 25 )      17656 bits [Y 42.2655 dB    U 47.6566 dB    V 48.2586 dB] [ET  5.68 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 24 QP 24 )      36648 bits [Y 42.5521 dB    U 47.5698 dB    V 48.1929 dB] [ET 13.94 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 25 QP 25 )      18672 bits [Y 42.2497 dB    U 47.5383 dB    V 48.1579 dB] [ET  6.05 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 23 QP 23 )      96424 bits [Y 43.4036 dB    U 47.7580 dB    V 48.4484 dB] [ET 16.73 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 25 QP 25 )      18088 bits [Y 42.1934 dB    U 47.6070 dB    V 48.3033 dB] [ET  5.63 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 24 QP 24 )      35456 bits [Y 42.5482 dB    U 47.6487 dB    V 48.2930 dB] [ET 14.00 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 25 QP 25 )      18656 bits [Y 42.1119 dB    U 47.5310 dB    V 48.2139 dB] [ET  5.69 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 23 QP 23 )     104440 bits [Y 43.3908 dB    U 47.7219 dB    V 48.4338 dB] [ET 17.67 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 25 QP 25 )      19968 bits [Y 42.1536 dB    U 47.6063 dB    V 48.3292 dB] [ET  5.89 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 24 QP 24 )      33872 bits [Y 42.5833 dB    U 47.6559 dB    V 48.3890 dB] [ET 13.62 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 25 QP 25 )      17696 bits [Y 42.1355 dB    U 47.5824 dB    V 48.3021 dB] [ET  5.67 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 23 QP 23 )     100120 bits [Y 43.4512 dB    U 47.8531 dB    V 48.5049 dB] [ET 17.20 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 25 QP 25 )      18632 bits [Y 42.1821 dB    U 47.6518 dB    V 48.3492 dB] [ET  5.95 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 24 QP 24 )      32592 bits [Y 42.5648 dB    U 47.6871 dB    V 48.3744 dB] [ET 13.89 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 25 QP 25 )      16024 bits [Y 42.2239 dB    U 47.5749 dB    V 48.3494 dB] [ET  5.65 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 23 QP 23 )      84072 bits [Y 43.4615 dB    U 47.8519 dB    V 48.4822 dB] [ET 16.11 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 25 QP 25 )      12312 bits [Y 42.3289 dB    U 47.7267 dB    V 48.3738 dB] [ET  5.39 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 24 QP 24 )      23416 bits [Y 42.6846 dB    U 47.7449 dB    V 48.3842 dB] [ET 12.91 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 25 QP 25 )      13816 bits [Y 42.2367 dB    U 47.6468 dB    V 48.3031 dB] [ET  5.66 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 23 QP 23 )      85360 bits [Y 43.4811 dB    U 47.8754 dB    V 48.5413 dB] [ET 16.32 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 25 QP 25 )      10376 bits [Y 42.4734 dB    U 47.7235 dB    V 48.4120 dB] [ET  5.23 ] [L0 104 100 96 92 ] [L1 ]
