
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/FourPeople_1280x704_60.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1280x704 60Hz
Internal Format                   : 1280x704 60Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 27.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 2
PID KP                             : 0.840
PID K                              : 0.420
PID KD                             : 0.420
SP                                 : 6.636

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 27 QP 27 )     320712 bits [Y 41.4358 dB    U 44.6976 dB    V 45.9484 dB] [ET  5.29 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3568 bits [Y 40.3939 dB    U 44.4486 dB    V 45.7397 dB] [ET  5.20 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 29 QP 29 )       6632 bits [Y 40.5770 dB    U 44.5012 dB    V 45.7286 dB] [ET  7.24 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4736 bits [Y 40.1482 dB    U 44.3767 dB    V 45.6661 dB] [ET  8.53 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5232 bits [Y 40.1167 dB    U 44.3904 dB    V 45.6446 dB] [ET  1.91 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 29 QP 29 )       8000 bits [Y 40.1851 dB    U 44.3446 dB    V 45.5937 dB] [ET 10.63 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6368 bits [Y 39.9274 dB    U 44.2867 dB    V 45.5404 dB] [ET  1.99 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 28 QP 28 )      37768 bits [Y 40.6301 dB    U 44.4891 dB    V 45.7713 dB] [ET 13.18 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5088 bits [Y 40.1726 dB    U 44.3182 dB    V 45.6973 dB] [ET  1.91 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 29 QP 29 )       7824 bits [Y 40.1268 dB    U 44.3108 dB    V 45.5856 dB] [ET 10.56 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6024 bits [Y 39.9559 dB    U 44.2825 dB    V 45.5839 dB] [ET  1.95 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 28 QP 28 )      37104 bits [Y 40.6181 dB    U 44.4737 dB    V 45.7392 dB] [ET 12.09 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5656 bits [Y 40.0897 dB    U 44.3486 dB    V 45.6715 dB] [ET  1.96 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 29 QP 29 )       9144 bits [Y 40.0178 dB    U 44.2731 dB    V 45.5590 dB] [ET 10.15 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5912 bits [Y 39.8549 dB    U 44.2825 dB    V 45.5245 dB] [ET  2.01 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 28 QP 28 )      32976 bits [Y 40.6263 dB    U 44.4354 dB    V 45.7450 dB] [ET 11.81 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4344 bits [Y 40.0820 dB    U 44.3323 dB    V 45.6416 dB] [ET  1.92 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 29 QP 29 )       8352 bits [Y 39.9258 dB    U 44.2843 dB    V 45.5716 dB] [ET 10.34 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5216 bits [Y 39.7455 dB    U 44.2114 dB    V 45.5522 dB] [ET  1.98 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 28 QP 28 )      31616 bits [Y 40.5964 dB    U 44.3726 dB    V 45.6873 dB] [ET 12.23 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 30 QP 30 )       2816 bits [Y 40.1248 dB    U 44.2441 dB    V 45.6250 dB] [ET  1.86 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 29 QP 29 )       6120 bits [Y 39.8647 dB    U 44.1947 dB    V 45.5612 dB] [ET 10.60 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3320 bits [Y 39.7187 dB    U 44.1630 dB    V 45.5157 dB] [ET  1.93 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 28 QP 28 )      29360 bits [Y 40.5706 dB    U 44.3546 dB    V 45.6955 dB] [ET 12.39 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 30 QP 30 )       2272 bits [Y 40.0803 dB    U 44.2594 dB    V 45.6248 dB] [ET  1.85 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 29 QP 29 )       6288 bits [Y 39.8939 dB    U 44.2368 dB    V 45.5936 dB] [ET 10.59 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3816 bits [Y 39.7819 dB    U 44.2091 dB    V 45.5626 dB] [ET  1.96 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 28 QP 28 )      30272 bits [Y 40.5769 dB    U 44.3447 dB    V 45.6649 dB] [ET 12.29 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3424 bits [Y 40.0289 dB    U 44.2530 dB    V 45.5842 dB] [ET  1.86 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 29 QP 29 )       7304 bits [Y 39.8321 dB    U 44.2315 dB    V 45.5203 dB] [ET 10.75 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4360 bits [Y 39.7127 dB    U 44.2060 dB    V 45.5741 dB] [ET  1.92 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 28 QP 28 )      31824 bits [Y 40.5455 dB    U 44.3433 dB    V 45.6731 dB] [ET 11.98 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5192 bits [Y 40.0287 dB    U 44.2393 dB    V 45.6324 dB] [ET  1.91 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 29 QP 29 )      11088 bits [Y 39.8393 dB    U 44.1621 dB    V 45.4749 dB] [ET 10.67 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 30 QP 30 )       7648 bits [Y 39.7712 dB    U 44.1085 dB    V 45.4496 dB] [ET  2.00 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 28 QP 28 )      32656 bits [Y 40.5618 dB    U 44.3677 dB    V 45.6330 dB] [ET 12.19 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6376 bits [Y 40.0646 dB    U 44.1583 dB    V 45.4873 dB] [ET  1.98 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 29 QP 29 )       8960 bits [Y 39.8604 dB    U 44.1153 dB    V 45.3941 dB] [ET 10.62 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 30 QP 30 )       7496 bits [Y 39.7460 dB    U 44.0884 dB    V 45.3585 dB] [ET  2.08 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 28 QP 28 )      33464 bits [Y 40.5690 dB    U 44.3501 dB    V 45.7358 dB] [ET 11.84 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 30 QP 30 )       8408 bits [Y 40.0358 dB    U 44.1286 dB    V 45.5547 dB] [ET  2.02 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 29 QP 29 )      11104 bits [Y 39.9401 dB    U 44.0662 dB    V 45.4547 dB] [ET 10.44 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 30 QP 30 )      10624 bits [Y 39.7857 dB    U 43.9992 dB    V 45.4148 dB] [ET  2.08 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 28 QP 28 )      37152 bits [Y 40.5916 dB    U 44.3667 dB    V 45.7171 dB] [ET 12.33 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 30 QP 30 )       7592 bits [Y 40.0957 dB    U 44.1651 dB    V 45.5502 dB] [ET  2.05 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 29 QP 29 )       9736 bits [Y 40.0302 dB    U 44.1311 dB    V 45.4593 dB] [ET 10.56 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 30 QP 30 )       7184 bits [Y 39.9126 dB    U 44.1660 dB    V 45.4232 dB] [ET  2.07 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 28 QP 28 )      36544 bits [Y 40.6230 dB    U 44.4467 dB    V 45.7544 dB] [ET 12.22 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5280 bits [Y 40.1597 dB    U 44.3068 dB    V 45.6479 dB] [ET  2.03 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 29 QP 29 )       8880 bits [Y 40.1350 dB    U 44.1790 dB    V 45.5399 dB] [ET 10.32 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 30 QP 30 )       7456 bits [Y 39.9951 dB    U 44.1611 dB    V 45.4412 dB] [ET  2.04 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 28 QP 28 )      35152 bits [Y 40.5966 dB    U 44.4516 dB    V 45.7045 dB] [ET 12.31 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5680 bits [Y 40.1398 dB    U 44.2742 dB    V 45.5447 dB] [ET  1.98 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 29 QP 29 )       9224 bits [Y 40.0614 dB    U 44.1786 dB    V 45.4474 dB] [ET 10.30 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6056 bits [Y 39.9773 dB    U 44.1850 dB    V 45.4025 dB] [ET  1.99 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 28 QP 28 )      32096 bits [Y 40.5858 dB    U 44.3990 dB    V 45.6237 dB] [ET 12.09 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3968 bits [Y 40.2015 dB    U 44.2536 dB    V 45.5526 dB] [ET  1.92 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 29 QP 29 )       8016 bits [Y 40.0431 dB    U 44.1782 dB    V 45.4730 dB] [ET 10.41 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4408 bits [Y 40.0134 dB    U 44.2056 dB    V 45.4883 dB] [ET  1.95 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 28 QP 28 )      26920 bits [Y 40.5919 dB    U 44.4095 dB    V 45.6383 dB] [ET 11.95 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3728 bits [Y 40.1737 dB    U 44.2899 dB    V 45.5535 dB] [ET  1.93 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 29 QP 29 )       9080 bits [Y 39.9495 dB    U 44.2126 dB    V 45.4665 dB] [ET 10.70 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4800 bits [Y 39.9528 dB    U 44.2004 dB    V 45.4374 dB] [ET  2.00 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 28 QP 28 )      28216 bits [Y 40.6184 dB    U 44.3969 dB    V 45.6253 dB] [ET 12.16 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3896 bits [Y 40.1435 dB    U 44.2779 dB    V 45.5662 dB] [ET  1.98 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 29 QP 29 )       9408 bits [Y 39.8712 dB    U 44.2511 dB    V 45.4868 dB] [ET 10.82 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5576 bits [Y 39.7982 dB    U 44.2555 dB    V 45.4609 dB] [ET  2.04 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 28 QP 28 )      32184 bits [Y 40.6138 dB    U 44.4238 dB    V 45.6502 dB] [ET 12.15 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4872 bits [Y 40.0213 dB    U 44.2815 dB    V 45.5609 dB] [ET  1.97 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 29 QP 29 )      11392 bits [Y 39.8655 dB    U 44.2026 dB    V 45.5028 dB] [ET 10.55 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6984 bits [Y 39.7273 dB    U 44.1604 dB    V 45.3727 dB] [ET  2.10 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 28 QP 28 )      32360 bits [Y 40.6073 dB    U 44.4173 dB    V 45.6708 dB] [ET 11.94 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5384 bits [Y 40.0251 dB    U 44.2572 dB    V 45.5206 dB] [ET  2.01 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 29 QP 29 )      12224 bits [Y 39.8051 dB    U 44.1618 dB    V 45.4438 dB] [ET 10.70 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 30 QP 30 )       7664 bits [Y 39.6697 dB    U 44.1637 dB    V 45.3937 dB] [ET  2.11 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 28 QP 28 )      34184 bits [Y 40.5733 dB    U 44.3375 dB    V 45.6107 dB] [ET 12.24 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5816 bits [Y 39.9810 dB    U 44.1728 dB    V 45.5187 dB] [ET  2.00 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 29 QP 29 )      10936 bits [Y 39.7513 dB    U 44.1190 dB    V 45.3812 dB] [ET 10.64 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 30 QP 30 )       7064 bits [Y 39.6092 dB    U 44.0945 dB    V 45.3532 dB] [ET  2.14 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 28 QP 28 )      38272 bits [Y 40.5416 dB    U 44.3366 dB    V 45.5949 dB] [ET 12.22 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5800 bits [Y 39.8571 dB    U 44.1763 dB    V 45.4994 dB] [ET  2.06 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 29 QP 29 )      12048 bits [Y 39.6830 dB    U 44.0783 dB    V 45.3845 dB] [ET 10.48 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 30 QP 30 )       7488 bits [Y 39.5182 dB    U 44.0717 dB    V 45.3088 dB] [ET  2.17 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 28 QP 28 )      42136 bits [Y 40.5046 dB    U 44.2711 dB    V 45.5629 dB] [ET 12.22 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 30 QP 30 )       7344 bits [Y 39.8011 dB    U 44.1185 dB    V 45.3885 dB] [ET  2.08 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 29 QP 29 )      13016 bits [Y 39.6622 dB    U 44.0660 dB    V 45.2916 dB] [ET 10.52 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 30 QP 30 )      10144 bits [Y 39.3650 dB    U 44.0319 dB    V 45.2443 dB] [ET  2.27 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 28 QP 28 )      46728 bits [Y 40.4941 dB    U 44.2814 dB    V 45.5413 dB] [ET 12.11 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 30 QP 30 )       8072 bits [Y 39.7066 dB    U 44.1234 dB    V 45.4327 dB] [ET  2.20 ] [L0 104 100 96 92 ] [L1 ]
