
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/RaceHorsesC_832x448_30.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 832x448 30Hz
Internal Format                   : 832x448 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 0
PID KP                             : 0.840
PID K                              : 1.640
PID KD                             : 0.400
SP                                 : 7.851

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )     204480 bits [Y 34.9141 dB    U 37.7275 dB    V 39.0628 dB] [ET  2.40 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19168 bits [Y 31.7500 dB    U 36.5058 dB    V 37.8639 dB] [ET  4.49 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )      26240 bits [Y 31.7216 dB    U 36.4108 dB    V 37.5654 dB] [ET  6.04 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19512 bits [Y 31.0364 dB    U 36.0666 dB    V 37.2416 dB] [ET  6.61 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30128 bits [Y 30.6195 dB    U 36.0016 dB    V 36.9178 dB] [ET  0.70 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 34 QP 34 )      28304 bits [Y 31.5617 dB    U 36.3553 dB    V 37.2575 dB] [ET  9.07 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 35 QP 35 )      17752 bits [Y 30.8259 dB    U 36.1611 dB    V 36.9359 dB] [ET  8.72 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 33 QP 33 )      92752 bits [Y 33.7128 dB    U 37.4340 dB    V 38.4863 dB] [ET 11.93 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16768 bits [Y 31.3915 dB    U 36.6225 dB    V 37.4143 dB] [ET  6.48 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 34 QP 34 )      22424 bits [Y 31.5663 dB    U 36.5996 dB    V 37.2866 dB] [ET  8.94 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16976 bits [Y 30.7587 dB    U 36.3626 dB    V 36.9150 dB] [ET  6.43 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 33 QP 33 )      93744 bits [Y 33.6507 dB    U 37.3570 dB    V 38.5109 dB] [ET 12.01 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31680 bits [Y 30.1195 dB    U 35.8939 dB    V 36.8363 dB] [ET  0.74 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 34 QP 34 )      30824 bits [Y 30.9744 dB    U 36.2105 dB    V 36.9624 dB] [ET  9.39 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21344 bits [Y 30.2531 dB    U 35.9955 dB    V 36.8060 dB] [ET  4.18 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )      99944 bits [Y 33.4474 dB    U 37.1823 dB    V 38.4624 dB] [ET 12.30 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      18680 bits [Y 31.0742 dB    U 36.3108 dB    V 37.3774 dB] [ET  4.25 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      23688 bits [Y 30.9801 dB    U 36.2761 dB    V 37.3143 dB] [ET  8.97 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      14984 bits [Y 30.6890 dB    U 36.2481 dB    V 37.0791 dB] [ET  8.61 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )      92920 bits [Y 33.4372 dB    U 37.5100 dB    V 38.6720 dB] [ET 12.02 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      12200 bits [Y 31.2682 dB    U 37.1363 dB    V 38.0149 dB] [ET  6.25 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      18224 bits [Y 31.5868 dB    U 37.0947 dB    V 37.9029 dB] [ET  8.41 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      14144 bits [Y 30.8753 dB    U 36.9000 dB    V 37.5442 dB] [ET  3.90 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )      83936 bits [Y 33.4922 dB    U 37.6599 dB    V 38.7976 dB] [ET 11.56 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )      13072 bits [Y 31.1995 dB    U 37.1774 dB    V 37.7178 dB] [ET  6.24 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      22256 bits [Y 31.2397 dB    U 36.6420 dB    V 37.6391 dB] [ET  8.72 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16640 bits [Y 30.6181 dB    U 36.5675 dB    V 37.4928 dB] [ET  3.68 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )      82080 bits [Y 33.4865 dB    U 37.6194 dB    V 38.6539 dB] [ET 11.63 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      18224 bits [Y 30.9731 dB    U 36.7923 dB    V 37.7739 dB] [ET  3.97 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      26432 bits [Y 31.4352 dB    U 36.7835 dB    V 37.5294 dB] [ET  8.79 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16344 bits [Y 30.6472 dB    U 36.4687 dB    V 37.1673 dB] [ET  8.39 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )      94928 bits [Y 33.6062 dB    U 37.4829 dB    V 38.5599 dB] [ET 11.86 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      17848 bits [Y 31.3055 dB    U 36.9676 dB    V 37.7911 dB] [ET  4.04 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      21992 bits [Y 31.5997 dB    U 36.8340 dB    V 37.7246 dB] [ET  8.73 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      15984 bits [Y 30.9004 dB    U 36.6849 dB    V 37.4749 dB] [ET  8.44 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )      83656 bits [Y 33.9635 dB    U 37.7473 dB    V 38.7776 dB] [ET 11.78 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29264 bits [Y 30.5220 dB    U 36.4576 dB    V 37.4551 dB] [ET  0.69 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      26952 bits [Y 31.6941 dB    U 36.8313 dB    V 37.5864 dB] [ET  9.11 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      18160 bits [Y 31.0910 dB    U 36.7107 dB    V 37.4534 dB] [ET  8.75 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )      91584 bits [Y 34.2845 dB    U 37.9594 dB    V 38.8526 dB] [ET 11.97 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      14736 bits [Y 31.6763 dB    U 37.2932 dB    V 38.0929 dB] [ET  6.50 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      23336 bits [Y 31.9582 dB    U 37.1553 dB    V 37.8298 dB] [ET  9.12 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16888 bits [Y 31.2342 dB    U 36.9876 dB    V 37.5131 dB] [ET  6.36 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )      86336 bits [Y 34.2612 dB    U 38.0163 dB    V 39.0391 dB] [ET 12.12 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25400 bits [Y 30.7385 dB    U 36.6573 dB    V 37.6052 dB] [ET  0.72 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      24984 bits [Y 31.6568 dB    U 37.0011 dB    V 37.7824 dB] [ET  9.20 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      18680 bits [Y 30.7408 dB    U 36.6320 dB    V 37.3699 dB] [ET  3.96 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )      93416 bits [Y 33.9862 dB    U 37.8350 dB    V 38.7594 dB] [ET 12.20 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19080 bits [Y 31.1798 dB    U 36.9119 dB    V 37.8003 dB] [ET  4.02 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      26392 bits [Y 31.2407 dB    U 36.6324 dB    V 37.5747 dB] [ET  9.28 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      20224 bits [Y 30.4106 dB    U 36.2359 dB    V 37.2617 dB] [ET  8.88 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )      99512 bits [Y 33.5093 dB    U 37.2568 dB    V 38.8260 dB] [ET 12.31 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )      15392 bits [Y 31.0356 dB    U 36.6472 dB    V 38.0219 dB] [ET  6.33 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )      22512 bits [Y 31.2780 dB    U 36.6513 dB    V 37.8334 dB] [ET  8.79 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )      17080 bits [Y 30.6184 dB    U 36.4947 dB    V 37.5669 dB] [ET  6.26 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )      93368 bits [Y 33.6594 dB    U 37.5518 dB    V 38.9521 dB] [ET 12.15 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29152 bits [Y 30.6577 dB    U 36.2574 dB    V 37.3286 dB] [ET  0.66 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 34 QP 34 )      25736 bits [Y 31.4387 dB    U 36.5380 dB    V 37.4745 dB] [ET  9.18 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 35 QP 35 )      17464 bits [Y 30.8704 dB    U 36.5010 dB    V 37.3866 dB] [ET  3.79 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 33 QP 33 )      89896 bits [Y 34.1668 dB    U 37.8847 dB    V 39.1847 dB] [ET 12.05 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16560 bits [Y 31.7299 dB    U 37.0965 dB    V 38.2013 dB] [ET  8.94 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 34 QP 34 )      26032 bits [Y 31.5579 dB    U 36.7365 dB    V 37.9126 dB] [ET  9.10 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19424 bits [Y 30.9375 dB    U 36.6686 dB    V 37.6264 dB] [ET  3.99 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 33 QP 33 )      89256 bits [Y 34.2977 dB    U 38.0696 dB    V 39.2089 dB] [ET 11.95 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 35 QP 35 )      14728 bits [Y 31.8418 dB    U 37.4359 dB    V 38.3282 dB] [ET  6.35 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 34 QP 34 )      21456 bits [Y 31.8671 dB    U 37.3191 dB    V 38.1783 dB] [ET  8.78 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 35 QP 35 )      13944 bits [Y 31.2511 dB    U 36.9901 dB    V 37.9073 dB] [ET  3.67 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 33 QP 33 )      79104 bits [Y 34.4857 dB    U 38.2598 dB    V 39.4913 dB] [ET 11.69 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 35 QP 35 )      15032 bits [Y 32.1235 dB    U 37.5525 dB    V 38.7213 dB] [ET  4.09 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 34 QP 34 )      21760 bits [Y 32.3535 dB    U 37.4926 dB    V 38.3917 dB] [ET  8.66 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 35 QP 35 )      15768 bits [Y 31.9460 dB    U 37.1576 dB    V 38.0197 dB] [ET  8.41 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 33 QP 33 )      71168 bits [Y 34.8946 dB    U 38.4505 dB    V 39.6893 dB] [ET 11.56 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 35 QP 35 )      14840 bits [Y 32.4156 dB    U 37.7395 dB    V 38.8128 dB] [ET  4.14 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 34 QP 34 )      22664 bits [Y 32.5490 dB    U 37.5177 dB    V 38.3565 dB] [ET  9.02 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 35 QP 35 )      18768 bits [Y 31.8027 dB    U 37.2750 dB    V 38.1046 dB] [ET  8.85 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 33 QP 33 )      78168 bits [Y 35.0013 dB    U 38.4768 dB    V 39.6881 dB] [ET 11.93 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27640 bits [Y 31.1933 dB    U 36.9952 dB    V 37.9177 dB] [ET  0.69 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 34 QP 34 )      25352 bits [Y 32.0005 dB    U 37.2838 dB    V 38.2495 dB] [ET  9.23 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 35 QP 35 )      17672 bits [Y 31.2396 dB    U 37.0728 dB    V 38.1454 dB] [ET  8.98 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 33 QP 33 )      90232 bits [Y 34.4199 dB    U 38.0924 dB    V 39.5892 dB] [ET 12.06 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27280 bits [Y 30.5292 dB    U 36.5442 dB    V 37.6411 dB] [ET  0.70 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 34 QP 34 )      27936 bits [Y 31.4023 dB    U 36.7809 dB    V 38.0116 dB] [ET  9.15 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16872 bits [Y 30.5768 dB    U 36.5785 dB    V 37.8748 dB] [ET  8.54 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 33 QP 33 )     103168 bits [Y 33.6600 dB    U 37.6340 dB    V 39.4216 dB] [ET 12.17 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16752 bits [Y 30.7978 dB    U 36.7322 dB    V 38.4253 dB] [ET  6.46 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 34 QP 34 )      30184 bits [Y 30.4789 dB    U 36.2319 dB    V 38.1739 dB] [ET  9.46 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30992 bits [Y 29.0259 dB    U 35.3296 dB    V 37.2849 dB] [ET  0.74 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 33 QP 33 )     128592 bits [Y 32.9764 dB    U 36.5689 dB    V 39.1750 dB] [ET 13.00 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29736 bits [Y 29.5512 dB    U 35.0795 dB    V 37.2368 dB] [ET  0.71 ] [L0 104 100 96 92 ] [L1 ]
