
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/Johnny_1280x704_60.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1280x704 60Hz
Internal Format                   : 1280x704 60Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 22.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 2
PID KP                             : 0.840
PID K                              : 0.420
PID KD                             : 0.420
SP                                 : 10.368

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 22 QP 22 )     330032 bits [Y 44.2073 dB    U 48.2791 dB    V 48.7869 dB] [ET  6.31 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 25 QP 25 )      17136 bits [Y 42.3045 dB    U 47.6992 dB    V 48.3021 dB] [ET  8.32 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 24 QP 24 )      33920 bits [Y 42.6687 dB    U 47.8422 dB    V 48.4316 dB] [ET 11.10 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 25 QP 25 )      15416 bits [Y 42.2079 dB    U 47.6526 dB    V 48.1610 dB] [ET 11.63 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 25 QP 25 )      16496 bits [Y 42.2325 dB    U 47.6413 dB    V 48.3170 dB] [ET  3.03 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 24 QP 24 )      32816 bits [Y 42.6408 dB    U 47.6793 dB    V 48.3181 dB] [ET 15.87 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 25 QP 25 )      13592 bits [Y 42.2664 dB    U 47.6206 dB    V 48.2496 dB] [ET  3.10 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 23 QP 23 )      90536 bits [Y 43.4820 dB    U 47.8209 dB    V 48.4426 dB] [ET 19.90 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 25 QP 25 )      14144 bits [Y 42.3238 dB    U 47.7188 dB    V 48.3150 dB] [ET  2.99 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 24 QP 24 )      33320 bits [Y 42.7020 dB    U 47.6842 dB    V 48.2886 dB] [ET 16.37 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 25 QP 25 )      15480 bits [Y 42.4028 dB    U 47.6794 dB    V 48.2848 dB] [ET  3.08 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 23 QP 23 )      78720 bits [Y 43.4922 dB    U 47.7551 dB    V 48.4875 dB] [ET 19.49 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 25 QP 25 )      14432 bits [Y 42.3856 dB    U 47.7343 dB    V 48.3584 dB] [ET  2.91 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 24 QP 24 )      24664 bits [Y 42.7919 dB    U 47.7265 dB    V 48.3456 dB] [ET 14.42 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 25 QP 25 )      11408 bits [Y 42.4941 dB    U 47.7133 dB    V 48.2703 dB] [ET  3.44 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 23 QP 23 )      74248 bits [Y 43.4998 dB    U 47.8560 dB    V 48.4483 dB] [ET 18.29 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 25 QP 25 )      14800 bits [Y 42.4781 dB    U 47.7118 dB    V 48.2948 dB] [ET  2.89 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 24 QP 24 )      31616 bits [Y 42.7522 dB    U 47.7551 dB    V 48.3263 dB] [ET 15.24 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 25 QP 25 )      15232 bits [Y 42.4572 dB    U 47.6739 dB    V 48.2548 dB] [ET  4.39 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 23 QP 23 )      75248 bits [Y 43.4670 dB    U 47.7614 dB    V 48.4875 dB] [ET 18.23 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 25 QP 25 )      15920 bits [Y 42.4244 dB    U 47.7305 dB    V 48.2536 dB] [ET  3.31 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 24 QP 24 )      35800 bits [Y 42.6469 dB    U 47.7187 dB    V 48.2845 dB] [ET 15.62 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 25 QP 25 )      16864 bits [Y 42.2544 dB    U 47.6150 dB    V 48.1748 dB] [ET  4.71 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 23 QP 23 )      84976 bits [Y 43.4529 dB    U 47.7849 dB    V 48.3718 dB] [ET 18.59 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 25 QP 25 )      19416 bits [Y 42.2465 dB    U 47.7262 dB    V 48.2498 dB] [ET  3.16 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 24 QP 24 )      42848 bits [Y 42.5465 dB    U 47.7146 dB    V 48.2300 dB] [ET 16.44 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 25 QP 25 )      19440 bits [Y 42.2553 dB    U 47.6318 dB    V 48.1419 dB] [ET  3.64 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 23 QP 23 )      87648 bits [Y 43.4305 dB    U 47.7475 dB    V 48.4219 dB] [ET 18.53 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 25 QP 25 )      25624 bits [Y 42.1135 dB    U 47.6237 dB    V 48.3277 dB] [ET  3.29 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 24 QP 24 )      50368 bits [Y 42.5537 dB    U 47.6242 dB    V 48.2999 dB] [ET 16.68 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 25 QP 25 )      21224 bits [Y 42.1869 dB    U 47.5682 dB    V 48.2795 dB] [ET  3.40 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 23 QP 23 )      88528 bits [Y 43.4402 dB    U 47.7627 dB    V 48.4385 dB] [ET 18.56 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 25 QP 25 )      20344 bits [Y 42.2478 dB    U 47.6348 dB    V 48.2795 dB] [ET  3.00 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 24 QP 24 )      38504 bits [Y 42.5823 dB    U 47.6133 dB    V 48.2659 dB] [ET 15.48 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 25 QP 25 )      19024 bits [Y 42.1745 dB    U 47.5222 dB    V 48.2298 dB] [ET  4.02 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 23 QP 23 )      92000 bits [Y 43.4170 dB    U 47.8094 dB    V 48.4283 dB] [ET 18.61 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 25 QP 25 )      20224 bits [Y 42.1755 dB    U 47.6163 dB    V 48.2889 dB] [ET  2.94 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 24 QP 24 )      32896 bits [Y 42.6048 dB    U 47.6358 dB    V 48.2989 dB] [ET 14.66 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 25 QP 25 )      17944 bits [Y 42.1717 dB    U 47.5269 dB    V 48.2093 dB] [ET  4.96 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 23 QP 23 )      93000 bits [Y 43.4174 dB    U 47.7782 dB    V 48.4522 dB] [ET 17.89 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 25 QP 25 )      19984 bits [Y 42.1844 dB    U 47.5930 dB    V 48.3063 dB] [ET  3.91 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 24 QP 24 )      33440 bits [Y 42.6413 dB    U 47.6649 dB    V 48.3183 dB] [ET 14.88 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 25 QP 25 )      17568 bits [Y 42.1625 dB    U 47.5477 dB    V 48.2322 dB] [ET  5.67 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 23 QP 23 )      89904 bits [Y 43.4235 dB    U 47.7980 dB    V 48.4491 dB] [ET 18.43 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 25 QP 25 )      18488 bits [Y 42.2039 dB    U 47.5730 dB    V 48.3250 dB] [ET  3.23 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 24 QP 24 )      31760 bits [Y 42.6576 dB    U 47.6474 dB    V 48.3150 dB] [ET 15.30 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 25 QP 25 )      16176 bits [Y 42.1883 dB    U 47.5406 dB    V 48.1559 dB] [ET  4.67 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 23 QP 23 )      88472 bits [Y 43.4218 dB    U 47.7758 dB    V 48.4687 dB] [ET 18.13 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 25 QP 25 )      15680 bits [Y 42.2550 dB    U 47.5937 dB    V 48.2563 dB] [ET  2.94 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 24 QP 24 )      32080 bits [Y 42.7037 dB    U 47.6704 dB    V 48.3305 dB] [ET 13.65 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 25 QP 25 )      14392 bits [Y 42.2677 dB    U 47.6141 dB    V 48.3107 dB] [ET  5.44 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 23 QP 23 )      81792 bits [Y 43.4282 dB    U 47.8054 dB    V 48.4388 dB] [ET 16.82 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 25 QP 25 )      12160 bits [Y 42.3866 dB    U 47.6915 dB    V 48.3846 dB] [ET  5.00 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 24 QP 24 )      23144 bits [Y 42.6246 dB    U 47.7004 dB    V 48.3672 dB] [ET 13.38 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 25 QP 25 )       8864 bits [Y 42.3222 dB    U 47.6853 dB    V 48.3136 dB] [ET  7.14 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 23 QP 23 )      73632 bits [Y 43.4416 dB    U 47.8515 dB    V 48.4948 dB] [ET 16.65 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 25 QP 25 )       6280 bits [Y 42.4919 dB    U 47.7737 dB    V 48.4417 dB] [ET  5.09 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 24 QP 24 )      15016 bits [Y 42.7768 dB    U 47.7611 dB    V 48.4188 dB] [ET 12.11 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 25 QP 25 )       8264 bits [Y 42.3644 dB    U 47.6290 dB    V 48.3389 dB] [ET  7.51 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 23 QP 23 )      75584 bits [Y 43.4306 dB    U 47.8547 dB    V 48.4905 dB] [ET 15.58 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 25 QP 25 )       7944 bits [Y 42.4487 dB    U 47.7695 dB    V 48.3977 dB] [ET  6.23 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 24 QP 24 )      17256 bits [Y 42.8018 dB    U 47.7408 dB    V 48.3899 dB] [ET 12.38 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 25 QP 25 )       9512 bits [Y 42.4323 dB    U 47.7102 dB    V 48.3074 dB] [ET  8.06 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 23 QP 23 )      72512 bits [Y 43.4428 dB    U 47.8326 dB    V 48.4591 dB] [ET 14.54 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 25 QP 25 )      10416 bits [Y 42.4484 dB    U 47.7245 dB    V 48.3047 dB] [ET  7.37 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 24 QP 24 )      25368 bits [Y 42.6318 dB    U 47.7348 dB    V 48.3412 dB] [ET 13.10 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 25 QP 25 )      14576 bits [Y 42.3261 dB    U 47.6118 dB    V 48.2750 dB] [ET  7.96 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 23 QP 23 )      85160 bits [Y 43.3882 dB    U 47.8047 dB    V 48.4465 dB] [ET 15.48 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 25 QP 25 )      17592 bits [Y 42.2534 dB    U 47.6740 dB    V 48.2916 dB] [ET  6.31 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 24 QP 24 )      35648 bits [Y 42.5325 dB    U 47.6035 dB    V 48.2203 dB] [ET 14.69 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 25 QP 25 )      18216 bits [Y 42.2453 dB    U 47.5385 dB    V 48.1965 dB] [ET  5.38 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 23 QP 23 )      95512 bits [Y 43.3861 dB    U 47.7664 dB    V 48.4296 dB] [ET 17.40 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 25 QP 25 )      19664 bits [Y 42.1792 dB    U 47.5982 dB    V 48.3199 dB] [ET  3.10 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 24 QP 24 )      36136 bits [Y 42.5518 dB    U 47.6597 dB    V 48.3314 dB] [ET 14.53 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 25 QP 25 )      19336 bits [Y 42.0778 dB    U 47.5120 dB    V 48.2281 dB] [ET  4.53 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 23 QP 23 )     104976 bits [Y 43.3856 dB    U 47.7385 dB    V 48.4385 dB] [ET 18.33 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 25 QP 25 )      20616 bits [Y 42.1186 dB    U 47.5839 dB    V 48.3291 dB] [ET  3.15 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 24 QP 24 )      34552 bits [Y 42.5978 dB    U 47.6460 dB    V 48.3882 dB] [ET 14.25 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 25 QP 25 )      18128 bits [Y 42.1356 dB    U 47.5850 dB    V 48.3216 dB] [ET  5.28 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 23 QP 23 )     101600 bits [Y 43.4614 dB    U 47.8614 dB    V 48.5144 dB] [ET 18.27 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 25 QP 25 )      20104 bits [Y 42.1187 dB    U 47.6603 dB    V 48.3563 dB] [ET  3.80 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 24 QP 24 )      33192 bits [Y 42.5500 dB    U 47.7286 dB    V 48.3896 dB] [ET 14.65 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 25 QP 25 )      16008 bits [Y 42.2181 dB    U 47.6434 dB    V 48.3732 dB] [ET  5.37 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 23 QP 23 )      85720 bits [Y 43.4689 dB    U 47.8380 dB    V 48.5222 dB] [ET 17.67 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 25 QP 25 )      12144 bits [Y 42.2887 dB    U 47.7118 dB    V 48.3836 dB] [ET  3.59 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 24 QP 24 )      22792 bits [Y 42.6728 dB    U 47.7200 dB    V 48.4161 dB] [ET 13.58 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 25 QP 25 )      15584 bits [Y 42.2696 dB    U 47.6668 dB    V 48.3468 dB] [ET  6.17 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 23 QP 23 )      84480 bits [Y 43.4812 dB    U 47.8767 dB    V 48.5358 dB] [ET 17.35 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 25 QP 25 )      10136 bits [Y 42.4418 dB    U 47.7422 dB    V 48.4351 dB] [ET  4.62 ] [L0 104 100 96 92 ] [L1 ]
