
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/BasketballDrive_1920x1024_50.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1920x1024 50Hz
Internal Format                   : 1920x1024 50Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 0
PID KP                             : 0.400
PID K                              : 0.840
PID KD                             : 0.400
SP                                 : 23.799

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )     231480 bits [Y 37.9515 dB    U 42.5867 dB    V 42.8107 dB] [ET 10.40 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24552 bits [Y 36.5897 dB    U 42.1073 dB    V 41.7739 dB] [ET 16.73 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )      34576 bits [Y 36.6382 dB    U 41.9234 dB    V 41.4284 dB] [ET 24.23 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27752 bits [Y 36.1988 dB    U 41.7533 dB    V 41.1814 dB] [ET 28.67 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25288 bits [Y 36.3438 dB    U 41.4938 dB    V 41.4134 dB] [ET  2.26 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 34 QP 34 )      31816 bits [Y 36.4403 dB    U 41.2975 dB    V 41.0988 dB] [ET 17.41 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27536 bits [Y 36.0335 dB    U 41.1318 dB    V 40.8257 dB] [ET 27.74 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 33 QP 33 )     102632 bits [Y 37.4333 dB    U 41.8841 dB    V 42.0403 dB] [ET 22.09 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25736 bits [Y 36.1305 dB    U 41.3276 dB    V 41.1435 dB] [ET 15.62 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 34 QP 34 )      38112 bits [Y 35.9139 dB    U 40.9853 dB    V 40.7161 dB] [ET 17.33 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32632 bits [Y 35.3547 dB    U 40.6864 dB    V 40.3193 dB] [ET 17.81 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 33 QP 33 )     128640 bits [Y 37.2573 dB    U 41.7592 dB    V 41.7977 dB] [ET 25.22 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25976 bits [Y 35.8817 dB    U 41.2864 dB    V 41.0529 dB] [ET 15.75 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 34 QP 34 )      37928 bits [Y 35.9716 dB    U 41.0872 dB    V 40.8210 dB] [ET 37.69 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 35 QP 35 )      40032 bits [Y 35.3214 dB    U 40.7561 dB    V 40.4197 dB] [ET  2.66 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )     125096 bits [Y 37.2101 dB    U 41.7284 dB    V 41.7771 dB] [ET 25.22 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30352 bits [Y 35.7827 dB    U 41.1939 dB    V 40.9431 dB] [ET 18.38 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      43224 bits [Y 35.8169 dB    U 41.0204 dB    V 40.5990 dB] [ET 37.43 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      47000 bits [Y 35.0970 dB    U 40.6343 dB    V 40.0144 dB] [ET  2.71 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )     135152 bits [Y 37.1275 dB    U 41.5069 dB    V 41.5149 dB] [ET 25.46 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30424 bits [Y 35.6044 dB    U 41.0576 dB    V 40.7096 dB] [ET 18.77 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      42976 bits [Y 35.6010 dB    U 40.7463 dB    V 40.3524 dB] [ET 39.08 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      43912 bits [Y 34.9545 dB    U 40.5086 dB    V 39.9362 dB] [ET  2.66 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )     138240 bits [Y 36.9822 dB    U 41.4416 dB    V 41.3679 dB] [ET 25.68 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30560 bits [Y 35.4840 dB    U 41.0516 dB    V 40.4949 dB] [ET 30.10 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      48464 bits [Y 35.3867 dB    U 40.7486 dB    V 40.0985 dB] [ET 19.13 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39736 bits [Y 34.7237 dB    U 40.4543 dB    V 39.6753 dB] [ET 17.26 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )     164088 bits [Y 36.6874 dB    U 41.3223 dB    V 41.2483 dB] [ET 27.19 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37080 bits [Y 35.0369 dB    U 40.7878 dB    V 40.0906 dB] [ET 16.90 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      56600 bits [Y 34.9574 dB    U 40.4511 dB    V 39.8392 dB] [ET 40.79 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      57856 bits [Y 34.2132 dB    U 40.0690 dB    V 39.2102 dB] [ET  2.69 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )     171472 bits [Y 36.4075 dB    U 40.9971 dB    V 40.8778 dB] [ET 26.77 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35264 bits [Y 35.0160 dB    U 40.6164 dB    V 40.0254 dB] [ET 30.55 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      54880 bits [Y 34.9476 dB    U 40.3835 dB    V 39.6481 dB] [ET 19.27 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      41976 bits [Y 34.5165 dB    U 40.1913 dB    V 39.4469 dB] [ET 17.03 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )     154424 bits [Y 36.4055 dB    U 40.9911 dB    V 40.9705 dB] [ET 26.47 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39576 bits [Y 35.0513 dB    U 40.5516 dB    V 39.9896 dB] [ET 17.05 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52896 bits [Y 35.0695 dB    U 40.3915 dB    V 39.7461 dB] [ET 39.73 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      54968 bits [Y 34.2760 dB    U 40.0711 dB    V 39.3795 dB] [ET  2.71 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )     167992 bits [Y 36.2221 dB    U 41.0622 dB    V 40.9657 dB] [ET 27.26 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38184 bits [Y 34.6271 dB    U 40.4900 dB    V 39.9707 dB] [ET 31.02 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      58656 bits [Y 34.5285 dB    U 40.1792 dB    V 39.5013 dB] [ET 19.22 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      46032 bits [Y 33.8302 dB    U 39.9199 dB    V 39.2180 dB] [ET 17.98 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )     187528 bits [Y 35.8885 dB    U 40.7481 dB    V 40.7011 dB] [ET 28.11 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35280 bits [Y 34.3193 dB    U 40.3178 dB    V 39.7445 dB] [ET 16.74 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      53760 bits [Y 34.4130 dB    U 40.1801 dB    V 39.5914 dB] [ET 40.17 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      54464 bits [Y 33.7679 dB    U 39.8789 dB    V 39.1042 dB] [ET  2.63 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )     171952 bits [Y 35.7390 dB    U 40.7397 dB    V 40.7385 dB] [ET 27.11 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39752 bits [Y 34.4062 dB    U 40.2648 dB    V 39.7432 dB] [ET 30.00 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      64352 bits [Y 34.1620 dB    U 40.0227 dB    V 39.4096 dB] [ET 18.94 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      53440 bits [Y 33.3758 dB    U 39.7568 dB    V 39.0844 dB] [ET 17.77 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )     204328 bits [Y 35.2826 dB    U 40.5547 dB    V 40.5445 dB] [ET 27.51 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )      45072 bits [Y 33.8568 dB    U 40.1347 dB    V 39.6605 dB] [ET 16.99 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )      61480 bits [Y 34.0731 dB    U 40.0198 dB    V 39.5431 dB] [ET 40.54 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )      65520 bits [Y 33.4864 dB    U 39.7141 dB    V 38.9486 dB] [ET  2.74 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )     181432 bits [Y 35.5564 dB    U 40.6935 dB    V 40.5898 dB] [ET 26.67 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 35 QP 35 )      40112 bits [Y 34.2736 dB    U 40.3498 dB    V 39.8221 dB] [ET 30.94 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 34 QP 34 )      57736 bits [Y 34.3451 dB    U 40.2042 dB    V 39.5388 dB] [ET 18.88 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 35 QP 35 )      44776 bits [Y 33.9598 dB    U 40.0555 dB    V 39.2551 dB] [ET 17.34 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 33 QP 33 )     172120 bits [Y 35.7318 dB    U 40.7543 dB    V 40.6724 dB] [ET 26.57 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 35 QP 35 )      41568 bits [Y 34.4070 dB    U 40.3104 dB    V 39.7818 dB] [ET 16.71 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 34 QP 34 )      59216 bits [Y 34.4492 dB    U 40.1707 dB    V 39.6733 dB] [ET 40.22 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 35 QP 35 )      54672 bits [Y 33.8607 dB    U 39.9547 dB    V 39.2155 dB] [ET  2.70 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 33 QP 33 )     174440 bits [Y 36.0884 dB    U 40.8406 dB    V 40.7616 dB] [ET 26.71 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39992 bits [Y 34.7625 dB    U 40.4737 dB    V 40.0326 dB] [ET 31.08 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 34 QP 34 )      56288 bits [Y 34.9319 dB    U 40.3411 dB    V 39.8380 dB] [ET 19.44 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 35 QP 35 )      41984 bits [Y 34.5186 dB    U 40.2211 dB    V 39.7353 dB] [ET 17.34 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 33 QP 33 )     153832 bits [Y 36.4977 dB    U 41.0796 dB    V 41.1810 dB] [ET 26.20 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35648 bits [Y 35.0739 dB    U 40.6553 dB    V 40.3013 dB] [ET 16.48 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 34 QP 34 )      44864 bits [Y 35.1759 dB    U 40.5692 dB    V 40.2998 dB] [ET 38.49 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 35 QP 35 )      50664 bits [Y 34.5671 dB    U 40.3555 dB    V 40.0336 dB] [ET  2.57 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 33 QP 33 )     147984 bits [Y 36.6527 dB    U 41.2592 dB    V 41.4891 dB] [ET 25.32 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32632 bits [Y 35.2798 dB    U 40.8491 dB    V 40.7468 dB] [ET 19.04 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 34 QP 34 )      46952 bits [Y 35.2434 dB    U 40.6454 dB    V 40.3581 dB] [ET 17.68 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 35 QP 35 )      41496 bits [Y 34.7167 dB    U 40.4820 dB    V 40.0709 dB] [ET 18.30 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 33 QP 33 )     146120 bits [Y 36.6384 dB    U 41.2339 dB    V 41.2608 dB] [ET 25.86 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 35 QP 35 )      36456 bits [Y 35.2936 dB    U 40.7525 dB    V 40.4161 dB] [ET 16.79 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 34 QP 34 )      50824 bits [Y 35.3458 dB    U 40.5638 dB    V 40.1493 dB] [ET 39.74 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 35 QP 35 )      56720 bits [Y 34.6000 dB    U 40.2530 dB    V 39.5573 dB] [ET  2.69 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 33 QP 33 )     151808 bits [Y 36.6656 dB    U 41.3638 dB    V 41.3134 dB] [ET 26.03 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37040 bits [Y 35.2558 dB    U 40.8676 dB    V 40.3468 dB] [ET 30.57 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 34 QP 34 )      51848 bits [Y 35.3101 dB    U 40.6139 dB    V 40.0526 dB] [ET 18.88 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 35 QP 35 )      40432 bits [Y 34.7939 dB    U 40.4398 dB    V 39.7639 dB] [ET 17.40 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 33 QP 33 )     144160 bits [Y 36.6490 dB    U 41.3094 dB    V 41.1716 dB] [ET 25.69 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 35 QP 35 )      36832 bits [Y 35.2708 dB    U 40.8464 dB    V 40.2999 dB] [ET 16.81 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52816 bits [Y 35.3882 dB    U 40.6813 dB    V 39.9836 dB] [ET 40.01 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 35 QP 35 )      53664 bits [Y 34.6733 dB    U 40.3530 dB    V 39.6305 dB] [ET  2.58 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 33 QP 33 )     146928 bits [Y 36.6596 dB    U 41.2949 dB    V 41.1773 dB] [ET 26.07 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39296 bits [Y 35.2390 dB    U 40.7441 dB    V 40.1199 dB] [ET 30.57 ] [L0 104 100 96 92 ] [L1 ]
