
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/SlideEditing_1280x704_30.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1280x704 30Hz
Internal Format                   : 1280x704 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 37.00
Max dQP signaling depth           : 0
FME                               : 2
Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 37 QP 37 )     480088 bits [Y 33.2895 dB    U 37.8954 dB    V 37.2781 dB] [ET  5.65 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 40 QP 40 )        152 bits [Y 33.2895 dB    U 37.8969 dB    V 37.2775 dB] [ET  4.53 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 39 QP 39 )        168 bits [Y 33.2921 dB    U 37.8966 dB    V 37.2800 dB] [ET  5.97 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 40 QP 40 )        456 bits [Y 33.2508 dB    U 37.8716 dB    V 37.2401 dB] [ET  7.38 ] [L0 2 1 0 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 38 QP 38 )       1920 bits [Y 33.3904 dB    U 37.9065 dB    V 37.1505 dB] [ET  9.53 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 40 QP 40 )        152 bits [Y 33.3855 dB    U 37.9066 dB    V 37.1503 dB] [ET  9.10 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 39 QP 39 )       1624 bits [Y 33.2143 dB    U 37.7331 dB    V 37.0717 dB] [ET  9.50 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1976 bits [Y 33.1451 dB    U 37.7161 dB    V 37.0181 dB] [ET  9.70 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 38 QP 38 )       5888 bits [Y 33.3764 dB    U 37.8287 dB    V 37.0515 dB] [ET 10.22 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 40 QP 40 )       5064 bits [Y 32.9238 dB    U 37.7377 dB    V 36.9875 dB] [ET  9.91 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 39 QP 39 )       3504 bits [Y 32.9769 dB    U 37.8163 dB    V 36.9947 dB] [ET  9.73 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 40 QP 40 )        104 bits [Y 32.9769 dB    U 37.8163 dB    V 36.9946 dB] [ET  9.24 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 38 QP 38 )       6096 bits [Y 33.3757 dB    U 37.8295 dB    V 37.1208 dB] [ET 10.02 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 40 QP 40 )        104 bits [Y 33.3756 dB    U 37.8295 dB    V 37.1209 dB] [ET  9.32 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 39 QP 39 )        104 bits [Y 33.3757 dB    U 37.8342 dB    V 37.1213 dB] [ET  9.18 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 40 QP 40 )        880 bits [Y 33.3537 dB    U 37.7981 dB    V 37.0532 dB] [ET  9.41 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 38 QP 38 )       2560 bits [Y 33.3941 dB    U 37.8404 dB    V 37.1354 dB] [ET  9.94 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 40 QP 40 )        808 bits [Y 33.3857 dB    U 37.8362 dB    V 37.1267 dB] [ET  9.59 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 39 QP 39 )       4768 bits [Y 33.1960 dB    U 37.8224 dB    V 37.1567 dB] [ET  9.74 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1136 bits [Y 33.2666 dB    U 37.8130 dB    V 37.1077 dB] [ET  9.69 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 38 QP 38 )       3536 bits [Y 33.4080 dB    U 37.8757 dB    V 37.1752 dB] [ET 10.11 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 40 QP 40 )        960 bits [Y 33.3319 dB    U 37.7768 dB    V 37.0136 dB] [ET  9.51 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 39 QP 39 )        872 bits [Y 33.3520 dB    U 37.8315 dB    V 37.0486 dB] [ET  9.52 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 40 QP 40 )        360 bits [Y 33.3311 dB    U 37.8302 dB    V 37.0447 dB] [ET  9.25 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 38 QP 38 )       2232 bits [Y 33.4144 dB    U 37.8983 dB    V 37.1568 dB] [ET  9.73 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1440 bits [Y 33.1528 dB    U 37.2921 dB    V 36.8685 dB] [ET  9.63 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 39 QP 39 )        536 bits [Y 33.1672 dB    U 37.4091 dB    V 36.8773 dB] [ET  9.22 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 40 QP 40 )        424 bits [Y 33.1726 dB    U 37.4152 dB    V 36.8700 dB] [ET  9.13 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 38 QP 38 )       3104 bits [Y 33.4047 dB    U 37.7220 dB    V 37.0012 dB] [ET  9.67 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 40 QP 40 )        104 bits [Y 33.4063 dB    U 37.7256 dB    V 37.0039 dB] [ET  9.13 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 39 QP 39 )        104 bits [Y 33.4064 dB    U 37.7256 dB    V 37.0037 dB] [ET  8.91 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 40 QP 40 )        264 bits [Y 33.3904 dB    U 37.7260 dB    V 37.0054 dB] [ET  8.90 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 38 QP 38 )        408 bits [Y 33.4056 dB    U 37.7280 dB    V 37.0131 dB] [ET  9.09 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 40 QP 40 )        104 bits [Y 33.4055 dB    U 37.7280 dB    V 37.0131 dB] [ET  8.90 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 39 QP 39 )        104 bits [Y 33.4057 dB    U 37.7255 dB    V 37.0115 dB] [ET  8.78 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 40 QP 40 )      30696 bits [Y 30.8178 dB    U 36.6432 dB    V 35.1049 dB] [ET 11.41 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 38 QP 38 )      39608 bits [Y 32.9088 dB    U 37.4541 dB    V 36.6811 dB] [ET 11.72 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 40 QP 40 )        200 bits [Y 32.9025 dB    U 37.4560 dB    V 36.6836 dB] [ET  9.20 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 39 QP 39 )        440 bits [Y 32.8883 dB    U 37.4564 dB    V 36.6777 dB] [ET  9.12 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 40 QP 40 )        496 bits [Y 32.8857 dB    U 37.4594 dB    V 36.6736 dB] [ET  9.10 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 38 QP 38 )       2072 bits [Y 32.9731 dB    U 37.4980 dB    V 36.7246 dB] [ET  9.52 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 40 QP 40 )        432 bits [Y 32.9666 dB    U 37.4978 dB    V 36.7189 dB] [ET  9.06 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 39 QP 39 )        152 bits [Y 32.7929 dB    U 37.3913 dB    V 36.6825 dB] [ET  8.99 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 40 QP 40 )        176 bits [Y 32.7919 dB    U 37.3915 dB    V 36.6848 dB] [ET  8.91 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 38 QP 38 )       2336 bits [Y 33.0161 dB    U 37.4879 dB    V 36.7077 dB] [ET  9.41 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 40 QP 40 )        376 bits [Y 33.0043 dB    U 37.4878 dB    V 36.7067 dB] [ET  8.93 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 39 QP 39 )        464 bits [Y 33.0070 dB    U 37.4878 dB    V 36.7048 dB] [ET  8.81 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 40 QP 40 )        112 bits [Y 32.9654 dB    U 37.4845 dB    V 36.6932 dB] [ET  8.76 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 38 QP 38 )       1144 bits [Y 33.0568 dB    U 37.4913 dB    V 36.7061 dB] [ET  9.01 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 40 QP 40 )        120 bits [Y 33.0544 dB    U 37.5325 dB    V 36.6884 dB] [ET  8.79 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 39 QP 39 )        168 bits [Y 33.0493 dB    U 37.5324 dB    V 36.6896 dB] [ET  8.79 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 40 QP 40 )        184 bits [Y 33.0353 dB    U 37.5327 dB    V 36.7026 dB] [ET  8.76 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 38 QP 38 )        928 bits [Y 33.0746 dB    U 37.5311 dB    V 36.7235 dB] [ET  9.02 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 40 QP 40 )        264 bits [Y 33.0608 dB    U 37.5327 dB    V 36.7171 dB] [ET  8.77 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 39 QP 39 )        424 bits [Y 33.0596 dB    U 37.4940 dB    V 36.7107 dB] [ET  8.80 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 40 QP 40 )        248 bits [Y 33.0537 dB    U 37.4928 dB    V 36.7192 dB] [ET  8.78 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 38 QP 38 )        648 bits [Y 33.0839 dB    U 37.4941 dB    V 36.7277 dB] [ET  9.00 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 40 QP 40 )        280 bits [Y 33.0696 dB    U 37.4929 dB    V 36.7111 dB] [ET  8.76 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 39 QP 39 )        304 bits [Y 33.0754 dB    U 37.4926 dB    V 36.7135 dB] [ET  8.79 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 40 QP 40 )        280 bits [Y 33.0736 dB    U 37.4926 dB    V 36.7192 dB] [ET  8.80 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 38 QP 38 )        392 bits [Y 33.0832 dB    U 37.4932 dB    V 36.7259 dB] [ET  8.98 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 40 QP 40 )        304 bits [Y 33.0766 dB    U 37.4928 dB    V 36.7203 dB] [ET  8.76 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 39 QP 39 )        336 bits [Y 33.0794 dB    U 37.4947 dB    V 36.7271 dB] [ET  8.83 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 40 QP 40 )        472 bits [Y 33.0786 dB    U 37.4927 dB    V 36.7179 dB] [ET  8.77 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 38 QP 38 )        416 bits [Y 33.0837 dB    U 37.4944 dB    V 36.7253 dB] [ET  8.98 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 40 QP 40 )        328 bits [Y 33.0814 dB    U 37.4941 dB    V 36.7236 dB] [ET  8.77 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 39 QP 39 )        304 bits [Y 33.0724 dB    U 37.4936 dB    V 36.7254 dB] [ET  8.83 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 40 QP 40 )        352 bits [Y 33.0808 dB    U 37.4927 dB    V 36.7289 dB] [ET  8.77 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 38 QP 38 )        480 bits [Y 33.0833 dB    U 37.4941 dB    V 36.7275 dB] [ET  8.97 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 40 QP 40 )        360 bits [Y 33.0833 dB    U 37.4940 dB    V 36.7261 dB] [ET  8.81 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 39 QP 39 )        368 bits [Y 33.0809 dB    U 37.4940 dB    V 36.7228 dB] [ET  8.80 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 40 QP 40 )        488 bits [Y 33.0781 dB    U 37.4948 dB    V 36.7233 dB] [ET  8.78 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 38 QP 38 )        512 bits [Y 33.0827 dB    U 37.4923 dB    V 36.7213 dB] [ET  9.00 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 40 QP 40 )        376 bits [Y 33.0771 dB    U 37.4905 dB    V 36.7215 dB] [ET  8.77 ] [L0 104 100 96 92 ] [L1 ]
POC  106 TId: 0 ( P-SLICE, nQP 39 QP 39 )        360 bits [Y 33.0746 dB    U 37.4953 dB    V 36.7253 dB] [ET  8.80 ] [L0 105 104 100 96 ] [L1 ]
POC  107 TId: 0 ( P-SLICE, nQP 40 QP 40 )        240 bits [Y 33.0721 dB    U 37.4944 dB    V 36.7234 dB] [ET  8.77 ] [L0 106 104 100 96 ] [L1 ]
POC  108 TId: 0 ( P-SLICE, nQP 38 QP 38 )        416 bits [Y 33.0833 dB    U 37.4947 dB    V 36.7254 dB] [ET  9.01 ] [L0 107 104 100 96 ] [L1 ]
