
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/BasketballDrive_1920x1024_50.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1920x1024 50Hz
Internal Format                   : 1920x1024 50Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 37.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 2
PID KP                             : 0.840
PID K                              : 0.420
PID KD                             : 0.420
SP                                 : 13.976

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 37 QP 37 )     129896 bits [Y 36.1301 dB    U 41.3848 dB    V 41.3395 dB] [ET  9.19 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12216 bits [Y 34.6959 dB    U 40.9795 dB    V 40.2687 dB] [ET 13.81 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 39 QP 39 )      17840 bits [Y 34.6213 dB    U 40.7938 dB    V 40.1664 dB] [ET 20.02 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 40 QP 40 )      15304 bits [Y 34.2243 dB    U 40.6235 dB    V 39.7526 dB] [ET 24.40 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 40 QP 40 )       9944 bits [Y 34.4991 dB    U 40.4684 dB    V 40.0654 dB] [ET 20.64 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 39 QP 39 )      15648 bits [Y 34.2955 dB    U 40.2157 dB    V 39.7749 dB] [ET  6.16 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12712 bits [Y 33.8144 dB    U 39.8873 dB    V 39.4268 dB] [ET 22.36 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 38 QP 38 )      58576 bits [Y 35.4225 dB    U 40.7189 dB    V 40.5152 dB] [ET  8.81 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12232 bits [Y 34.0404 dB    U 40.1609 dB    V 39.7789 dB] [ET 20.15 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 39 QP 39 )      19928 bits [Y 33.7415 dB    U 39.8100 dB    V 39.4627 dB] [ET  6.21 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 40 QP 40 )      14384 bits [Y 33.0595 dB    U 39.5767 dB    V 39.0259 dB] [ET 21.17 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 38 QP 38 )      73728 bits [Y 35.1188 dB    U 40.4137 dB    V 40.1946 dB] [ET  9.10 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11552 bits [Y 33.7332 dB    U 40.0542 dB    V 39.6028 dB] [ET 19.39 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 39 QP 39 )      20656 bits [Y 33.6351 dB    U 39.8389 dB    V 39.4099 dB] [ET  6.33 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 40 QP 40 )      14856 bits [Y 33.3040 dB    U 39.5971 dB    V 39.1110 dB] [ET 20.97 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 38 QP 38 )      69976 bits [Y 35.0758 dB    U 40.3472 dB    V 40.1715 dB] [ET  8.95 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13168 bits [Y 33.5980 dB    U 39.9511 dB    V 39.4452 dB] [ET 19.93 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 39 QP 39 )      22952 bits [Y 33.4569 dB    U 39.7322 dB    V 39.1839 dB] [ET  6.58 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 40 QP 40 )      17464 bits [Y 33.0198 dB    U 39.4637 dB    V 38.8137 dB] [ET 21.00 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 38 QP 38 )      77880 bits [Y 34.9703 dB    U 40.2955 dB    V 39.9943 dB] [ET  9.35 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13336 bits [Y 33.4351 dB    U 39.8806 dB    V 39.2718 dB] [ET 19.40 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 39 QP 39 )      21648 bits [Y 33.2590 dB    U 39.6432 dB    V 38.9584 dB] [ET  6.53 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 40 QP 40 )      15672 bits [Y 32.8146 dB    U 39.3858 dB    V 38.5163 dB] [ET 21.01 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 38 QP 38 )      77744 bits [Y 34.8166 dB    U 40.2251 dB    V 39.8457 dB] [ET  9.24 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13448 bits [Y 33.3206 dB    U 39.8771 dB    V 39.0909 dB] [ET 19.74 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 39 QP 39 )      23600 bits [Y 33.0187 dB    U 39.5825 dB    V 38.7177 dB] [ET  6.56 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 40 QP 40 )      18632 bits [Y 32.4830 dB    U 39.3822 dB    V 38.2305 dB] [ET 21.36 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 38 QP 38 )      91552 bits [Y 34.4542 dB    U 40.0226 dB    V 39.5782 dB] [ET  9.55 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16880 bits [Y 32.8233 dB    U 39.6024 dB    V 38.6155 dB] [ET 19.74 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 39 QP 39 )      29360 bits [Y 32.5290 dB    U 39.3327 dB    V 38.3596 dB] [ET  6.72 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 40 QP 40 )      19960 bits [Y 32.0004 dB    U 39.1810 dB    V 37.9665 dB] [ET 20.73 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 38 QP 38 )      96872 bits [Y 34.1691 dB    U 39.8850 dB    V 39.3545 dB] [ET  9.62 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16136 bits [Y 32.7918 dB    U 39.5183 dB    V 38.4467 dB] [ET 18.33 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 39 QP 39 )      28224 bits [Y 32.5150 dB    U 39.3122 dB    V 38.2381 dB] [ET  6.64 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 40 QP 40 )      21360 bits [Y 32.2236 dB    U 39.1101 dB    V 37.8803 dB] [ET 20.13 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 38 QP 38 )      87016 bits [Y 34.2407 dB    U 39.8721 dB    V 39.4011 dB] [ET  9.23 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 40 QP 40 )      19160 bits [Y 32.8961 dB    U 39.5235 dB    V 38.5159 dB] [ET 19.28 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 39 QP 39 )      28384 bits [Y 32.6980 dB    U 39.3842 dB    V 38.3391 dB] [ET  6.61 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 40 QP 40 )      20544 bits [Y 32.2386 dB    U 39.1344 dB    V 38.0213 dB] [ET 21.26 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 38 QP 38 )      89768 bits [Y 34.0618 dB    U 39.8818 dB    V 39.4083 dB] [ET  9.54 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 40 QP 40 )      17408 bits [Y 32.4586 dB    U 39.3612 dB    V 38.5071 dB] [ET 19.71 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 39 QP 39 )      29816 bits [Y 32.2084 dB    U 39.1438 dB    V 38.1359 dB] [ET  6.68 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 40 QP 40 )      22280 bits [Y 31.6224 dB    U 38.9214 dB    V 37.7631 dB] [ET 20.87 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 38 QP 38 )     103280 bits [Y 33.7081 dB    U 39.6128 dB    V 39.1512 dB] [ET  9.72 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 40 QP 40 )      17400 bits [Y 32.2859 dB    U 39.2442 dB    V 38.2761 dB] [ET 18.46 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 39 QP 39 )      26192 bits [Y 32.0561 dB    U 39.1068 dB    V 38.2315 dB] [ET  6.50 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 40 QP 40 )      20008 bits [Y 31.7205 dB    U 39.0472 dB    V 37.9527 dB] [ET 20.15 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 38 QP 38 )      92496 bits [Y 33.5844 dB    U 39.6761 dB    V 39.2242 dB] [ET  9.36 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 40 QP 40 )      19376 bits [Y 32.2852 dB    U 39.2215 dB    V 38.2638 dB] [ET 19.41 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 39 QP 39 )      31016 bits [Y 31.7643 dB    U 38.9104 dB    V 37.9975 dB] [ET  6.53 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 40 QP 40 )      24456 bits [Y 30.9934 dB    U 38.6308 dB    V 37.5882 dB] [ET 21.24 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 38 QP 38 )     115568 bits [Y 33.0344 dB    U 39.4561 dB    V 39.0133 dB] [ET  9.50 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 40 QP 40 )      19560 bits [Y 31.6981 dB    U 39.0845 dB    V 38.2283 dB] [ET 19.55 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 39 QP 39 )      30936 bits [Y 31.6329 dB    U 38.9110 dB    V 38.0943 dB] [ET  6.57 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 40 QP 40 )      21848 bits [Y 31.3584 dB    U 38.7846 dB    V 37.7613 dB] [ET 20.98 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 38 QP 38 )     100592 bits [Y 33.3569 dB    U 39.5280 dB    V 39.0800 dB] [ET  9.10 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 40 QP 40 )      18640 bits [Y 32.1064 dB    U 39.2248 dB    V 38.2868 dB] [ET 19.59 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 39 QP 39 )      29024 bits [Y 31.9641 dB    U 39.0552 dB    V 38.0528 dB] [ET  6.51 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 40 QP 40 )      21104 bits [Y 31.6571 dB    U 38.9229 dB    V 37.8059 dB] [ET 20.67 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 38 QP 38 )      94912 bits [Y 33.4796 dB    U 39.5956 dB    V 39.0938 dB] [ET  9.02 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 40 QP 40 )      17960 bits [Y 32.1679 dB    U 39.2530 dB    V 38.3251 dB] [ET 19.24 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 39 QP 39 )      29280 bits [Y 32.0184 dB    U 39.0583 dB    V 38.1467 dB] [ET  6.42 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 40 QP 40 )      20528 bits [Y 31.6525 dB    U 38.9044 dB    V 37.9335 dB] [ET 20.82 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 38 QP 38 )      98592 bits [Y 33.8297 dB    U 39.6560 dB    V 39.2202 dB] [ET  9.21 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 40 QP 40 )      17904 bits [Y 32.5398 dB    U 39.3753 dB    V 38.5063 dB] [ET 19.63 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 39 QP 39 )      27600 bits [Y 32.5363 dB    U 39.2199 dB    V 38.4294 dB] [ET  6.55 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 40 QP 40 )      19248 bits [Y 32.2083 dB    U 39.1679 dB    V 38.3401 dB] [ET 21.38 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 38 QP 38 )      88184 bits [Y 34.3101 dB    U 39.9760 dB    V 39.7538 dB] [ET  9.12 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16640 bits [Y 32.9322 dB    U 39.6934 dB    V 38.9670 dB] [ET 19.79 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 39 QP 39 )      22240 bits [Y 32.8044 dB    U 39.5234 dB    V 38.9890 dB] [ET  6.25 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16800 bits [Y 32.3587 dB    U 39.4002 dB    V 38.7912 dB] [ET 20.79 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 38 QP 38 )      83352 bits [Y 34.4284 dB    U 40.1179 dB    V 39.9540 dB] [ET  9.04 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 40 QP 40 )      15280 bits [Y 33.1452 dB    U 39.7410 dB    V 39.3385 dB] [ET 19.39 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 39 QP 39 )      23544 bits [Y 32.8895 dB    U 39.5601 dB    V 38.9722 dB] [ET  6.16 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 40 QP 40 )      20832 bits [Y 32.5038 dB    U 39.4123 dB    V 38.5719 dB] [ET 20.97 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 38 QP 38 )      80328 bits [Y 34.3900 dB    U 40.0791 dB    V 39.7933 dB] [ET  9.01 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 40 QP 40 )      18040 bits [Y 33.1513 dB    U 39.6326 dB    V 38.9509 dB] [ET 19.93 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 39 QP 39 )      27752 bits [Y 32.9761 dB    U 39.5648 dB    V 38.7696 dB] [ET  6.61 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 40 QP 40 )      21312 bits [Y 32.5304 dB    U 39.4242 dB    V 38.3822 dB] [ET 21.08 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 38 QP 38 )      83096 bits [Y 34.4818 dB    U 40.1544 dB    V 39.6796 dB] [ET  9.32 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 40 QP 40 )      17664 bits [Y 33.1058 dB    U 39.6861 dB    V 38.8027 dB] [ET 19.32 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 39 QP 39 )      27608 bits [Y 32.9667 dB    U 39.4631 dB    V 38.5689 dB] [ET  6.58 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 40 QP 40 )      19496 bits [Y 32.5273 dB    U 39.3000 dB    V 38.3162 dB] [ET 20.35 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 38 QP 38 )      81000 bits [Y 34.5036 dB    U 40.1766 dB    V 39.6318 dB] [ET  9.19 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16488 bits [Y 33.0679 dB    U 39.7512 dB    V 38.9129 dB] [ET 19.51 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 39 QP 39 )      27576 bits [Y 32.9419 dB    U 39.5227 dB    V 38.5842 dB] [ET  6.60 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 40 QP 40 )      20440 bits [Y 32.6442 dB    U 39.3040 dB    V 38.3019 dB] [ET 20.90 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 38 QP 38 )      81544 bits [Y 34.5099 dB    U 40.2261 dB    V 39.6805 dB] [ET  9.35 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 40 QP 40 )      19112 bits [Y 33.0811 dB    U 39.7260 dB    V 38.7396 dB] [ET 19.58 ] [L0 104 100 96 92 ] [L1 ]
