
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/Traffic_2560x1600_30_crop.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 2560x1600 30Hz
Internal Format                   : 2560x1600 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 0
PID KP                             : 0.840
PID K                              : 1.640
PID KD                             : 0.400
SP                                 : 17.342

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )    1148312 bits [Y 37.3543 dB    U 38.5569 dB    V 40.5739 dB] [ET 23.04 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )      20352 bits [Y 36.1593 dB    U 38.0556 dB    V 40.3275 dB] [ET 26.97 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33912 bits [Y 36.0629 dB    U 38.0819 dB    V 40.3051 dB] [ET 37.18 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24464 bits [Y 35.6605 dB    U 37.9727 dB    V 40.2618 dB] [ET 43.48 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19832 bits [Y 35.5667 dB    U 37.8768 dB    V 40.1553 dB] [ET 24.74 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33664 bits [Y 35.5071 dB    U 37.8490 dB    V 40.1323 dB] [ET 40.22 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26600 bits [Y 34.8675 dB    U 37.7965 dB    V 40.0480 dB] [ET  3.54 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 33 QP 33 )     193576 bits [Y 36.4969 dB    U 38.0835 dB    V 40.3415 dB] [ET 48.86 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21176 bits [Y 35.4716 dB    U 37.9137 dB    V 40.2067 dB] [ET  3.27 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 34 QP 34 )      48880 bits [Y 35.2741 dB    U 37.8627 dB    V 40.1449 dB] [ET  3.81 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32656 bits [Y 34.7838 dB    U 37.7535 dB    V 40.0244 dB] [ET  3.71 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 33 QP 33 )     178856 bits [Y 36.5151 dB    U 38.0665 dB    V 40.3504 dB] [ET 48.35 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 35 QP 35 )      23672 bits [Y 35.4767 dB    U 37.9360 dB    V 40.2273 dB] [ET  3.38 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 34 QP 34 )      50728 bits [Y 35.2935 dB    U 37.8484 dB    V 40.0995 dB] [ET  3.86 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28912 bits [Y 35.3402 dB    U 37.8561 dB    V 40.1443 dB] [ET 39.29 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )     193432 bits [Y 36.2485 dB    U 38.0099 dB    V 40.2586 dB] [ET  5.96 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25888 bits [Y 35.2555 dB    U 37.8213 dB    V 40.1080 dB] [ET  3.49 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      39888 bits [Y 35.5279 dB    U 37.8495 dB    V 40.1255 dB] [ET 24.94 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31344 bits [Y 34.9053 dB    U 37.7906 dB    V 40.0301 dB] [ET  3.59 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )     212424 bits [Y 36.4771 dB    U 38.0082 dB    V 40.2629 dB] [ET 39.98 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27344 bits [Y 35.4265 dB    U 37.8778 dB    V 40.1399 dB] [ET  3.61 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      38168 bits [Y 35.5478 dB    U 37.7994 dB    V 40.0739 dB] [ET 27.56 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30048 bits [Y 34.9213 dB    U 37.7485 dB    V 40.0231 dB] [ET  3.67 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )     202816 bits [Y 36.4923 dB    U 38.0475 dB    V 40.2959 dB] [ET 40.62 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27096 bits [Y 35.3883 dB    U 37.8217 dB    V 40.1106 dB] [ET  3.48 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      37200 bits [Y 35.6018 dB    U 37.8308 dB    V 40.1594 dB] [ET 25.19 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32112 bits [Y 34.9079 dB    U 37.7551 dB    V 40.0555 dB] [ET  3.79 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )     183448 bits [Y 36.4209 dB    U 38.0223 dB    V 40.2849 dB] [ET 32.08 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28600 bits [Y 35.3421 dB    U 37.8424 dB    V 40.1481 dB] [ET  3.58 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      40032 bits [Y 35.5708 dB    U 37.8247 dB    V 40.1119 dB] [ET 24.76 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33032 bits [Y 34.9157 dB    U 37.7167 dB    V 40.0272 dB] [ET  3.62 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )     200056 bits [Y 36.4616 dB    U 37.9945 dB    V 40.3057 dB] [ET 39.07 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28816 bits [Y 35.3831 dB    U 37.7807 dB    V 40.1497 dB] [ET  3.51 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      38608 bits [Y 35.6156 dB    U 37.8367 dB    V 40.1479 dB] [ET 24.86 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31504 bits [Y 34.9628 dB    U 37.7696 dB    V 40.0678 dB] [ET  3.78 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )     197248 bits [Y 36.4797 dB    U 38.0244 dB    V 40.3322 dB] [ET 40.21 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27056 bits [Y 35.3747 dB    U 37.7559 dB    V 40.0789 dB] [ET  3.65 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      38208 bits [Y 35.5996 dB    U 37.8338 dB    V 40.1670 dB] [ET 25.13 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31312 bits [Y 34.9195 dB    U 37.7185 dB    V 40.0333 dB] [ET  3.72 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )     191056 bits [Y 36.4518 dB    U 38.0167 dB    V 40.2844 dB] [ET 32.74 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27904 bits [Y 35.3635 dB    U 37.8333 dB    V 40.1663 dB] [ET  3.62 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      39376 bits [Y 35.5979 dB    U 37.8366 dB    V 40.1589 dB] [ET 25.25 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31824 bits [Y 34.8930 dB    U 37.7904 dB    V 40.0725 dB] [ET  3.64 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )     202712 bits [Y 36.4959 dB    U 38.0212 dB    V 40.2831 dB] [ET 39.54 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28288 bits [Y 35.3971 dB    U 37.8292 dB    V 40.1630 dB] [ET  3.56 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      38632 bits [Y 35.5853 dB    U 37.8155 dB    V 40.1564 dB] [ET 25.20 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32176 bits [Y 34.8951 dB    U 37.7592 dB    V 40.0734 dB] [ET  3.66 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )     203208 bits [Y 36.4729 dB    U 37.9919 dB    V 40.2864 dB] [ET 39.53 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27440 bits [Y 35.3935 dB    U 37.8169 dB    V 40.1445 dB] [ET  3.57 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      38816 bits [Y 35.6140 dB    U 37.8354 dB    V 40.1503 dB] [ET 24.96 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31176 bits [Y 34.9051 dB    U 37.7583 dB    V 40.0701 dB] [ET  3.67 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )     190744 bits [Y 36.4455 dB    U 38.0250 dB    V 40.3105 dB] [ET 31.94 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26624 bits [Y 35.3609 dB    U 37.8161 dB    V 40.1262 dB] [ET  3.52 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )      39936 bits [Y 35.5909 dB    U 37.8587 dB    V 40.1632 dB] [ET 24.98 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29992 bits [Y 34.8970 dB    U 37.7615 dB    V 40.0893 dB] [ET  3.66 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )     205872 bits [Y 36.5017 dB    U 38.0175 dB    V 40.2986 dB] [ET 38.98 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26600 bits [Y 35.3909 dB    U 37.8423 dB    V 40.1364 dB] [ET  3.44 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 34 QP 34 )      37256 bits [Y 35.5601 dB    U 37.8128 dB    V 40.1494 dB] [ET 24.86 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31688 bits [Y 34.8828 dB    U 37.7056 dB    V 40.0609 dB] [ET  3.81 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 33 QP 33 )     204064 bits [Y 36.5082 dB    U 37.9945 dB    V 40.2848 dB] [ET 39.45 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26192 bits [Y 35.4322 dB    U 37.7918 dB    V 40.1353 dB] [ET  3.59 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 34 QP 34 )      37768 bits [Y 35.6014 dB    U 37.8322 dB    V 40.1714 dB] [ET 25.40 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32008 bits [Y 34.9194 dB    U 37.7374 dB    V 40.0740 dB] [ET  3.70 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 33 QP 33 )     200248 bits [Y 36.5074 dB    U 38.0112 dB    V 40.2939 dB] [ET 38.84 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26264 bits [Y 35.3641 dB    U 37.7771 dB    V 40.1055 dB] [ET  3.56 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 34 QP 34 )      39216 bits [Y 35.5979 dB    U 37.8066 dB    V 40.1359 dB] [ET 25.00 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30432 bits [Y 34.9170 dB    U 37.7498 dB    V 40.0782 dB] [ET  3.57 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 33 QP 33 )     186088 bits [Y 36.4654 dB    U 38.0186 dB    V 40.3136 dB] [ET 31.34 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27184 bits [Y 35.3585 dB    U 37.7668 dB    V 40.1372 dB] [ET  3.67 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 34 QP 34 )      39744 bits [Y 35.5150 dB    U 37.7736 dB    V 40.1245 dB] [ET 28.07 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33400 bits [Y 34.8890 dB    U 37.7346 dB    V 40.1001 dB] [ET  3.72 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 33 QP 33 )     203544 bits [Y 36.4757 dB    U 37.9868 dB    V 40.3144 dB] [ET 38.91 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26960 bits [Y 35.3721 dB    U 37.7980 dB    V 40.1760 dB] [ET  3.46 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 34 QP 34 )      36248 bits [Y 35.5911 dB    U 37.8176 dB    V 40.1820 dB] [ET 23.99 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29312 bits [Y 34.9114 dB    U 37.7220 dB    V 40.1184 dB] [ET  3.59 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 33 QP 33 )     203112 bits [Y 36.4635 dB    U 37.9773 dB    V 40.3061 dB] [ET 39.15 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25328 bits [Y 35.4044 dB    U 37.8254 dB    V 40.2129 dB] [ET  3.51 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 34 QP 34 )      37512 bits [Y 35.5929 dB    U 37.8406 dB    V 40.1961 dB] [ET 24.92 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27520 bits [Y 34.9171 dB    U 37.7347 dB    V 40.1132 dB] [ET  3.59 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 33 QP 33 )     190592 bits [Y 36.4726 dB    U 37.9844 dB    V 40.3274 dB] [ET 37.95 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 35 QP 35 )      23504 bits [Y 35.4312 dB    U 37.8123 dB    V 40.2131 dB] [ET  3.49 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 34 QP 34 )      35312 bits [Y 35.5965 dB    U 37.8056 dB    V 40.1920 dB] [ET 24.94 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28008 bits [Y 34.9354 dB    U 37.7295 dB    V 40.1329 dB] [ET  3.57 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 33 QP 33 )     176536 bits [Y 36.4240 dB    U 38.0007 dB    V 40.3143 dB] [ET 30.56 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 35 QP 35 )      22864 bits [Y 35.4280 dB    U 37.8301 dB    V 40.1876 dB] [ET  3.28 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 34 QP 34 )      34496 bits [Y 35.5794 dB    U 37.8225 dB    V 40.1586 dB] [ET 26.03 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27456 bits [Y 34.9413 dB    U 37.7411 dB    V 40.0908 dB] [ET  3.49 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 33 QP 33 )     179600 bits [Y 36.5065 dB    U 37.9712 dB    V 40.2861 dB] [ET 68.75 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25376 bits [Y 35.4712 dB    U 37.8396 dB    V 40.1970 dB] [ET  3.36 ] [L0 104 100 96 92 ] [L1 ]
