
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/Kimono_1920x1024_24.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1920x1024 24Hz
Internal Format                   : 1920x1024 24Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 0
PID KP                             : 0.840
PID K                              : 1.640
PID KD                             : 0.400
SP                                 : 28.564

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )     261584 bits [Y 40.0879 dB    U 41.2021 dB    V 42.3947 dB] [ET  9.65 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35120 bits [Y 37.2157 dB    U 40.4006 dB    V 41.8840 dB] [ET 17.16 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )      58072 bits [Y 37.0389 dB    U 39.9492 dB    V 41.5546 dB] [ET 25.76 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      41744 bits [Y 36.1231 dB    U 39.6312 dB    V 41.2761 dB] [ET 28.82 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27368 bits [Y 36.8204 dB    U 40.1004 dB    V 41.5973 dB] [ET 37.13 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 34 QP 34 )      47408 bits [Y 36.8460 dB    U 39.8542 dB    V 41.5699 dB] [ET 17.99 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32488 bits [Y 36.2797 dB    U 39.7054 dB    V 41.5326 dB] [ET 37.69 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 33 QP 33 )     133432 bits [Y 39.2763 dB    U 40.6837 dB    V 42.0904 dB] [ET 21.89 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24528 bits [Y 37.1212 dB    U 40.2647 dB    V 41.9219 dB] [ET 37.61 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 34 QP 34 )      45368 bits [Y 37.1055 dB    U 40.0310 dB    V 41.7785 dB] [ET 18.07 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32400 bits [Y 36.2627 dB    U 39.8376 dB    V 41.6465 dB] [ET 37.65 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 33 QP 33 )     136280 bits [Y 39.3135 dB    U 40.6870 dB    V 42.1706 dB] [ET 21.85 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25408 bits [Y 37.0464 dB    U 40.2214 dB    V 41.8682 dB] [ET 38.16 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 34 QP 34 )      48824 bits [Y 37.0598 dB    U 39.9430 dB    V 41.6894 dB] [ET 18.49 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34880 bits [Y 36.3685 dB    U 39.7346 dB    V 41.5465 dB] [ET 38.26 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )     134688 bits [Y 39.1748 dB    U 40.5219 dB    V 42.0503 dB] [ET 22.04 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26200 bits [Y 36.8351 dB    U 40.0682 dB    V 41.7058 dB] [ET 37.65 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      50456 bits [Y 36.8063 dB    U 39.7934 dB    V 41.4838 dB] [ET 29.84 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35912 bits [Y 36.1152 dB    U 39.5368 dB    V 41.3660 dB] [ET 18.70 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )     145168 bits [Y 39.0356 dB    U 40.4783 dB    V 41.9210 dB] [ET 51.25 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32136 bits [Y 36.6753 dB    U 39.9353 dB    V 41.5245 dB] [ET  2.56 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52944 bits [Y 36.9287 dB    U 39.6963 dB    V 41.4191 dB] [ET 40.00 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38384 bits [Y 35.9570 dB    U 39.4796 dB    V 41.2321 dB] [ET  2.83 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )     145008 bits [Y 39.1038 dB    U 40.5174 dB    V 41.9328 dB] [ET 49.71 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27208 bits [Y 36.8570 dB    U 40.0789 dB    V 41.6999 dB] [ET 28.57 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      48952 bits [Y 36.9710 dB    U 39.7537 dB    V 41.4981 dB] [ET 37.97 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37984 bits [Y 36.2731 dB    U 39.5367 dB    V 41.4718 dB] [ET 28.67 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )     140832 bits [Y 39.0735 dB    U 40.4907 dB    V 42.0205 dB] [ET 35.39 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      36648 bits [Y 36.7416 dB    U 39.8254 dB    V 41.5474 dB] [ET  2.65 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52704 bits [Y 36.9210 dB    U 39.5913 dB    V 41.4145 dB] [ET 38.00 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39720 bits [Y 36.2494 dB    U 39.4343 dB    V 41.3233 dB] [ET 28.55 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )     144624 bits [Y 39.2581 dB    U 40.4946 dB    V 42.0116 dB] [ET 48.78 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35896 bits [Y 36.7330 dB    U 39.8525 dB    V 41.5240 dB] [ET  2.61 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      56272 bits [Y 36.8982 dB    U 39.6206 dB    V 41.3098 dB] [ET 39.40 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      46568 bits [Y 36.1119 dB    U 39.3542 dB    V 41.1475 dB] [ET  2.85 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )     148032 bits [Y 39.1267 dB    U 40.4055 dB    V 41.8192 dB] [ET 50.62 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31632 bits [Y 36.9007 dB    U 39.8312 dB    V 41.5303 dB] [ET 29.73 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52432 bits [Y 36.9326 dB    U 39.6030 dB    V 41.2883 dB] [ET 38.65 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      46472 bits [Y 36.0554 dB    U 39.2985 dB    V 41.0960 dB] [ET  2.86 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )     144368 bits [Y 39.0127 dB    U 40.4432 dB    V 41.7904 dB] [ET 48.70 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38272 bits [Y 36.9199 dB    U 39.8293 dB    V 41.4541 dB] [ET  2.60 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      53888 bits [Y 37.0968 dB    U 39.6289 dB    V 41.4086 dB] [ET 38.90 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39504 bits [Y 36.3548 dB    U 39.4872 dB    V 41.2988 dB] [ET 38.00 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )     142632 bits [Y 39.2194 dB    U 40.5578 dB    V 41.9846 dB] [ET 50.06 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37632 bits [Y 36.7837 dB    U 39.9542 dB    V 41.5910 dB] [ET  2.67 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      53664 bits [Y 36.9745 dB    U 39.7377 dB    V 41.4995 dB] [ET 39.96 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      42296 bits [Y 36.1454 dB    U 39.4970 dB    V 41.3490 dB] [ET  2.86 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )     142704 bits [Y 39.1154 dB    U 40.5872 dB    V 42.0045 dB] [ET 49.13 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29056 bits [Y 37.0778 dB    U 40.1705 dB    V 41.7339 dB] [ET 28.47 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      49464 bits [Y 37.1714 dB    U 39.8581 dB    V 41.5632 dB] [ET 37.66 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      42056 bits [Y 36.2006 dB    U 39.6157 dB    V 41.3909 dB] [ET  2.80 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )     141640 bits [Y 39.1282 dB    U 40.6070 dB    V 42.0712 dB] [ET 48.88 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34824 bits [Y 36.8980 dB    U 40.0222 dB    V 41.7084 dB] [ET  2.56 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )      50784 bits [Y 37.0420 dB    U 39.8082 dB    V 41.5653 dB] [ET 37.49 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37400 bits [Y 36.3799 dB    U 39.6365 dB    V 41.5072 dB] [ET 36.65 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )     135184 bits [Y 39.1416 dB    U 40.6439 dB    V 42.0590 dB] [ET 48.63 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35176 bits [Y 37.0001 dB    U 40.0734 dB    V 41.6700 dB] [ET  2.55 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 34 QP 34 )      50608 bits [Y 37.1796 dB    U 39.7705 dB    V 41.4843 dB] [ET 39.22 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37304 bits [Y 36.4632 dB    U 39.5840 dB    V 41.2945 dB] [ET 28.99 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 33 QP 33 )     135464 bits [Y 39.2364 dB    U 40.6709 dB    V 42.0356 dB] [ET 48.67 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 35 QP 35 )      36792 bits [Y 36.9253 dB    U 40.0349 dB    V 41.5812 dB] [ET  2.59 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 34 QP 34 )      49304 bits [Y 36.9554 dB    U 39.8197 dB    V 41.4883 dB] [ET 37.76 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 35 QP 35 )      42320 bits [Y 36.3053 dB    U 39.6263 dB    V 41.2679 dB] [ET  2.77 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 33 QP 33 )     139416 bits [Y 39.1786 dB    U 40.6171 dB    V 42.0396 dB] [ET 49.17 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30584 bits [Y 37.0258 dB    U 40.0962 dB    V 41.6762 dB] [ET 28.97 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 34 QP 34 )      51984 bits [Y 37.1906 dB    U 39.8291 dB    V 41.4251 dB] [ET 38.78 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38584 bits [Y 36.3209 dB    U 39.6430 dB    V 41.2173 dB] [ET 29.46 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 33 QP 33 )     138536 bits [Y 39.1091 dB    U 40.6237 dB    V 41.9597 dB] [ET 35.94 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38432 bits [Y 36.9238 dB    U 40.0241 dB    V 41.3762 dB] [ET  2.58 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52432 bits [Y 37.0306 dB    U 39.7739 dB    V 41.2530 dB] [ET 38.40 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37248 bits [Y 36.2404 dB    U 39.5509 dB    V 41.0773 dB] [ET 28.26 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 33 QP 33 )     136808 bits [Y 39.0331 dB    U 40.5881 dB    V 41.8033 dB] [ET 47.72 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35856 bits [Y 36.9005 dB    U 40.0145 dB    V 41.3898 dB] [ET  2.49 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 34 QP 34 )      51384 bits [Y 37.0400 dB    U 39.7674 dB    V 41.2680 dB] [ET 37.27 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37240 bits [Y 36.3147 dB    U 39.5795 dB    V 41.1493 dB] [ET 27.18 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 33 QP 33 )     136872 bits [Y 39.1740 dB    U 40.6282 dB    V 41.9857 dB] [ET 46.96 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34656 bits [Y 36.9771 dB    U 40.0881 dB    V 41.5418 dB] [ET  2.47 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 34 QP 34 )      48192 bits [Y 37.0237 dB    U 39.8629 dB    V 41.3697 dB] [ET 37.29 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32696 bits [Y 36.2099 dB    U 39.6426 dB    V 41.2104 dB] [ET 27.30 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 33 QP 33 )     132536 bits [Y 39.0556 dB    U 40.6360 dB    V 41.9024 dB] [ET 46.67 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31552 bits [Y 37.0852 dB    U 40.1599 dB    V 41.5940 dB] [ET  2.44 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 34 QP 34 )      47696 bits [Y 37.1871 dB    U 39.8931 dB    V 41.4470 dB] [ET 37.41 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33368 bits [Y 36.5039 dB    U 39.7165 dB    V 41.2614 dB] [ET 27.16 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 33 QP 33 )     129224 bits [Y 39.1758 dB    U 40.6446 dB    V 41.8609 dB] [ET 46.25 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31352 bits [Y 36.9354 dB    U 40.1477 dB    V 41.4198 dB] [ET  2.42 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 34 QP 34 )      50264 bits [Y 37.1254 dB    U 39.8600 dB    V 41.2760 dB] [ET 37.23 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33504 bits [Y 36.3456 dB    U 39.6845 dB    V 41.1009 dB] [ET 27.22 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 33 QP 33 )     132280 bits [Y 39.0657 dB    U 40.6405 dB    V 41.7697 dB] [ET 46.55 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30744 bits [Y 36.9418 dB    U 40.0948 dB    V 41.4437 dB] [ET  2.47 ] [L0 104 100 96 92 ] [L1 ]
