
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/Traffic_2560x1600_30_crop.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 2560x1600 30Hz
Internal Format                   : 2560x1600 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 0
PID KP                             : 0.840
PID K                              : 1.640
PID KD                             : 0.400
SP                                 : 11.562

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )    1148312 bits [Y 37.3543 dB    U 38.5569 dB    V 40.5739 dB] [ET 23.08 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )      20352 bits [Y 36.1593 dB    U 38.0556 dB    V 40.3275 dB] [ET 26.80 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33912 bits [Y 36.0629 dB    U 38.0819 dB    V 40.3051 dB] [ET 36.99 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24464 bits [Y 35.6605 dB    U 37.9727 dB    V 40.2618 dB] [ET 43.27 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24248 bits [Y 35.2931 dB    U 37.8358 dB    V 40.1196 dB] [ET  3.38 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 34 QP 34 )      51344 bits [Y 35.1155 dB    U 37.7513 dB    V 40.0350 dB] [ET  3.98 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30944 bits [Y 35.2295 dB    U 37.8196 dB    V 40.0791 dB] [ET 23.47 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 33 QP 33 )     203888 bits [Y 36.2262 dB    U 38.0063 dB    V 40.2434 dB] [ET  5.90 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 35 QP 35 )      17032 bits [Y 35.6397 dB    U 37.8939 dB    V 40.1734 dB] [ET 38.23 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 34 QP 34 )      37832 bits [Y 35.1637 dB    U 37.8315 dB    V 40.1107 dB] [ET  3.78 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34512 bits [Y 34.7007 dB    U 37.7313 dB    V 40.0023 dB] [ET  3.74 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 33 QP 33 )     234424 bits [Y 36.1843 dB    U 37.9771 dB    V 40.2270 dB] [ET  6.02 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25248 bits [Y 35.2295 dB    U 37.8434 dB    V 40.1030 dB] [ET  3.41 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 34 QP 34 )      36760 bits [Y 35.5061 dB    U 37.8359 dB    V 40.1070 dB] [ET 39.40 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27832 bits [Y 34.8262 dB    U 37.7505 dB    V 40.0278 dB] [ET  3.54 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )     222784 bits [Y 36.1342 dB    U 37.9491 dB    V 40.1809 dB] [ET  6.07 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25888 bits [Y 35.1707 dB    U 37.7582 dB    V 40.0395 dB] [ET  3.41 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      54672 bits [Y 35.0360 dB    U 37.7017 dB    V 39.9728 dB] [ET  4.02 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32568 bits [Y 35.1599 dB    U 37.7721 dB    V 40.0152 dB] [ET 40.71 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )     217120 bits [Y 36.1158 dB    U 37.8887 dB    V 40.1615 dB] [ET  7.44 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29056 bits [Y 35.1832 dB    U 37.7954 dB    V 40.0411 dB] [ET  3.61 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      54720 bits [Y 35.0211 dB    U 37.6545 dB    V 39.9132 dB] [ET  4.08 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35912 bits [Y 34.5745 dB    U 37.5906 dB    V 39.8437 dB] [ET  3.73 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )     204608 bits [Y 36.4329 dB    U 38.0174 dB    V 40.2830 dB] [ET 51.31 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26632 bits [Y 35.3714 dB    U 37.7971 dB    V 40.0948 dB] [ET  3.39 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      51840 bits [Y 35.1829 dB    U 37.7073 dB    V 40.0310 dB] [ET  4.10 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38384 bits [Y 34.6919 dB    U 37.6547 dB    V 39.9385 dB] [ET  3.90 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )     233840 bits [Y 36.1415 dB    U 37.9083 dB    V 40.1484 dB] [ET  6.18 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29240 bits [Y 35.1311 dB    U 37.7353 dB    V 40.0337 dB] [ET  3.54 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      41304 bits [Y 35.4308 dB    U 37.7553 dB    V 40.0300 dB] [ET 40.53 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32072 bits [Y 34.7900 dB    U 37.6734 dB    V 39.9350 dB] [ET  3.54 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )     231528 bits [Y 36.1120 dB    U 37.9130 dB    V 40.1594 dB] [ET  6.24 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29464 bits [Y 35.1337 dB    U 37.7037 dB    V 39.9955 dB] [ET  3.46 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      56480 bits [Y 35.0171 dB    U 37.6935 dB    V 39.9510 dB] [ET  4.03 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32536 bits [Y 35.1296 dB    U 37.7431 dB    V 39.9932 dB] [ET 41.33 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )     209136 bits [Y 36.0976 dB    U 37.9248 dB    V 40.1848 dB] [ET  6.30 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28616 bits [Y 35.1100 dB    U 37.6633 dB    V 39.9442 dB] [ET  3.58 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      54648 bits [Y 35.0066 dB    U 37.6622 dB    V 39.9495 dB] [ET  4.08 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37568 bits [Y 34.5423 dB    U 37.5625 dB    V 39.8527 dB] [ET  3.85 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )     208432 bits [Y 36.3911 dB    U 37.9806 dB    V 40.2414 dB] [ET 51.68 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28440 bits [Y 35.3237 dB    U 37.7963 dB    V 40.0909 dB] [ET  3.55 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      55224 bits [Y 35.1516 dB    U 37.7323 dB    V 40.0022 dB] [ET  3.98 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38432 bits [Y 34.6494 dB    U 37.6967 dB    V 39.9453 dB] [ET  3.73 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )     239840 bits [Y 36.1307 dB    U 37.9247 dB    V 40.1557 dB] [ET  6.22 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28928 bits [Y 35.1302 dB    U 37.7543 dB    V 40.0507 dB] [ET  3.53 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      57000 bits [Y 34.9784 dB    U 37.6663 dB    V 39.9592 dB] [ET  4.12 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34072 bits [Y 35.0819 dB    U 37.7298 dB    V 40.0114 dB] [ET 40.10 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )     216680 bits [Y 36.0883 dB    U 37.9132 dB    V 40.1707 dB] [ET  6.18 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29088 bits [Y 35.1128 dB    U 37.7497 dB    V 40.0470 dB] [ET  3.57 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      56576 bits [Y 34.9771 dB    U 37.6767 dB    V 39.9724 dB] [ET  4.13 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37608 bits [Y 34.4908 dB    U 37.6318 dB    V 39.9179 dB] [ET  3.76 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )     212576 bits [Y 36.3744 dB    U 37.9872 dB    V 40.2440 dB] [ET 31.92 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26768 bits [Y 35.2939 dB    U 37.7730 dB    V 40.0655 dB] [ET  3.46 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )      37280 bits [Y 35.5178 dB    U 37.8083 dB    V 40.1105 dB] [ET 40.70 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29712 bits [Y 34.8406 dB    U 37.7270 dB    V 40.0441 dB] [ET  3.58 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )     228216 bits [Y 36.1519 dB    U 37.9513 dB    V 40.2004 dB] [ET  6.12 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27448 bits [Y 35.1373 dB    U 37.7774 dB    V 40.0668 dB] [ET  3.43 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 34 QP 34 )      55824 bits [Y 34.9811 dB    U 37.6625 dB    V 39.9901 dB] [ET  4.13 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37480 bits [Y 34.5046 dB    U 37.5644 dB    V 39.9006 dB] [ET  3.95 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 33 QP 33 )     207808 bits [Y 36.4279 dB    U 37.9781 dB    V 40.2703 dB] [ET 50.33 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26432 bits [Y 35.3838 dB    U 37.7929 dB    V 40.1315 dB] [ET  3.53 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52160 bits [Y 35.1748 dB    U 37.7351 dB    V 40.0828 dB] [ET  4.11 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 35 QP 35 )      36736 bits [Y 34.6569 dB    U 37.6373 dB    V 39.9850 dB] [ET  3.75 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 33 QP 33 )     237976 bits [Y 36.1687 dB    U 37.9307 dB    V 40.2074 dB] [ET  6.02 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26592 bits [Y 35.1239 dB    U 37.7235 dB    V 40.0418 dB] [ET  3.48 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 34 QP 34 )      39952 bits [Y 35.4149 dB    U 37.7746 dB    V 40.1187 dB] [ET 41.13 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29176 bits [Y 34.7675 dB    U 37.7064 dB    V 40.0570 dB] [ET  3.49 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 33 QP 33 )     231728 bits [Y 36.1271 dB    U 37.9283 dB    V 40.2143 dB] [ET  6.15 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26928 bits [Y 35.0926 dB    U 37.7009 dB    V 40.0575 dB] [ET  3.63 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 34 QP 34 )      58400 bits [Y 34.9795 dB    U 37.6467 dB    V 39.9864 dB] [ET  4.28 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34136 bits [Y 35.0958 dB    U 37.7127 dB    V 40.0438 dB] [ET 40.18 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 33 QP 33 )     216480 bits [Y 36.0997 dB    U 37.9146 dB    V 40.1995 dB] [ET  6.07 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27232 bits [Y 35.0822 dB    U 37.7114 dB    V 40.0733 dB] [ET  3.42 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 34 QP 34 )      54432 bits [Y 34.9901 dB    U 37.6937 dB    V 40.0309 dB] [ET  4.03 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33792 bits [Y 34.5194 dB    U 37.5933 dB    V 39.9630 dB] [ET  3.71 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 33 QP 33 )     206560 bits [Y 36.3888 dB    U 37.9648 dB    V 40.2676 dB] [ET 50.50 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24568 bits [Y 35.3533 dB    U 37.8170 dB    V 40.1743 dB] [ET  3.41 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 34 QP 34 )      51744 bits [Y 35.1773 dB    U 37.7548 dB    V 40.1062 dB] [ET  3.96 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33032 bits [Y 34.6822 dB    U 37.6426 dB    V 40.0184 dB] [ET  3.70 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 33 QP 33 )     230112 bits [Y 36.1370 dB    U 37.9277 dB    V 40.2232 dB] [ET  5.77 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25000 bits [Y 35.1992 dB    U 37.7643 dB    V 40.1252 dB] [ET  3.51 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 34 QP 34 )      37200 bits [Y 35.4569 dB    U 37.7874 dB    V 40.1231 dB] [ET 40.59 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27792 bits [Y 34.8277 dB    U 37.6937 dB    V 40.0518 dB] [ET  3.44 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 33 QP 33 )     217704 bits [Y 36.1149 dB    U 37.9025 dB    V 40.1737 dB] [ET  5.79 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24128 bits [Y 35.1730 dB    U 37.7339 dB    V 40.0573 dB] [ET  3.28 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 34 QP 34 )      50040 bits [Y 35.0402 dB    U 37.6619 dB    V 39.9984 dB] [ET  3.83 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30512 bits [Y 35.1337 dB    U 37.6961 dB    V 40.0248 dB] [ET 37.93 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 33 QP 33 )     203720 bits [Y 36.0855 dB    U 37.8780 dB    V 40.1713 dB] [ET  5.87 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26240 bits [Y 35.1482 dB    U 37.7443 dB    V 40.0712 dB] [ET  3.34 ] [L0 104 100 96 92 ] [L1 ]
