
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/Kimono_1920x1024_24.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1920x1024 24Hz
Internal Format                   : 1920x1024 24Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 2
PID KP                             : 0.840
PID K                              : 0.420
PID KD                             : 0.420
SP                                 : 16.324

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )     261584 bits [Y 40.0879 dB    U 41.2021 dB    V 42.3947 dB] [ET  9.69 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35120 bits [Y 37.2157 dB    U 40.4006 dB    V 41.8840 dB] [ET 17.17 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )      58072 bits [Y 37.0389 dB    U 39.9492 dB    V 41.5546 dB] [ET 25.79 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      41744 bits [Y 36.1231 dB    U 39.6312 dB    V 41.2761 dB] [ET 28.95 ] [L0 2 1 0 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )     138648 bits [Y 39.1265 dB    U 40.5315 dB    V 42.0035 dB] [ET  9.57 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27272 bits [Y 36.8277 dB    U 40.0644 dB    V 41.6823 dB] [ET 22.75 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52192 bits [Y 36.8198 dB    U 39.7045 dB    V 41.3951 dB] [ET  7.55 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34440 bits [Y 36.0460 dB    U 39.5073 dB    V 41.3404 dB] [ET 24.87 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )     146600 bits [Y 38.9489 dB    U 40.4954 dB    V 41.8634 dB] [ET  9.52 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28368 bits [Y 36.7709 dB    U 40.1026 dB    V 41.6042 dB] [ET 25.03 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      53904 bits [Y 36.9159 dB    U 39.7378 dB    V 41.3819 dB] [ET  7.53 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35480 bits [Y 36.1907 dB    U 39.5343 dB    V 41.2266 dB] [ET 25.29 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )     140224 bits [Y 39.0185 dB    U 40.5184 dB    V 41.8884 dB] [ET  9.46 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28176 bits [Y 36.8671 dB    U 40.0557 dB    V 41.6535 dB] [ET 22.65 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      54072 bits [Y 37.0340 dB    U 39.6780 dB    V 41.4513 dB] [ET  7.67 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38232 bits [Y 36.2750 dB    U 39.4641 dB    V 41.4077 dB] [ET 23.30 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )     143680 bits [Y 39.0108 dB    U 40.4907 dB    V 42.0114 dB] [ET  9.49 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31208 bits [Y 36.7913 dB    U 39.9672 dB    V 41.6702 dB] [ET 22.65 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      56568 bits [Y 36.9814 dB    U 39.6303 dB    V 41.4548 dB] [ET  7.69 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39272 bits [Y 36.2387 dB    U 39.4080 dB    V 41.3559 dB] [ET 24.81 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )     147480 bits [Y 39.2083 dB    U 40.5238 dB    V 42.0080 dB] [ET  9.53 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30568 bits [Y 36.8067 dB    U 39.9726 dB    V 41.6419 dB] [ET 24.49 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      56928 bits [Y 36.8779 dB    U 39.5739 dB    V 41.3093 dB] [ET  7.69 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39296 bits [Y 36.0957 dB    U 39.4286 dB    V 41.1768 dB] [ET 25.97 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )     149608 bits [Y 39.0561 dB    U 40.4472 dB    V 41.8029 dB] [ET  9.56 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32192 bits [Y 36.8689 dB    U 39.8799 dB    V 41.4968 dB] [ET 24.77 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      56176 bits [Y 36.9040 dB    U 39.5156 dB    V 41.2266 dB] [ET  7.61 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      40144 bits [Y 36.0474 dB    U 39.3074 dB    V 41.1036 dB] [ET 24.02 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )     148000 bits [Y 38.9426 dB    U 40.4744 dB    V 41.7898 dB] [ET  9.37 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32312 bits [Y 36.9324 dB    U 39.9962 dB    V 41.5702 dB] [ET 22.68 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      56360 bits [Y 37.0235 dB    U 39.5888 dB    V 41.3522 dB] [ET  7.54 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      41200 bits [Y 36.3264 dB    U 39.5214 dB    V 41.2482 dB] [ET 24.62 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )     147840 bits [Y 39.1254 dB    U 40.5416 dB    V 41.9529 dB] [ET  9.57 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31752 bits [Y 36.8254 dB    U 40.0572 dB    V 41.6584 dB] [ET 24.84 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      55600 bits [Y 36.9507 dB    U 39.6930 dB    V 41.4239 dB] [ET  7.77 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37000 bits [Y 36.1555 dB    U 39.4771 dB    V 41.3313 dB] [ET 24.70 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )     144104 bits [Y 39.0350 dB    U 40.5201 dB    V 41.9369 dB] [ET  9.53 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29720 bits [Y 37.0082 dB    U 40.1181 dB    V 41.6956 dB] [ET 22.43 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      53640 bits [Y 37.1851 dB    U 39.7948 dB    V 41.5017 dB] [ET  7.44 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37720 bits [Y 36.3346 dB    U 39.6408 dB    V 41.3347 dB] [ET 23.66 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )     140512 bits [Y 39.0270 dB    U 40.5453 dB    V 41.9562 dB] [ET  9.35 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31104 bits [Y 36.9441 dB    U 40.0516 dB    V 41.6790 dB] [ET 23.51 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )      51560 bits [Y 36.9843 dB    U 39.7207 dB    V 41.4352 dB] [ET  7.43 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37824 bits [Y 36.3483 dB    U 39.5984 dB    V 41.3569 dB] [ET 25.21 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )     138816 bits [Y 39.0573 dB    U 40.6600 dB    V 42.0087 dB] [ET  9.38 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30536 bits [Y 37.0593 dB    U 40.2045 dB    V 41.7178 dB] [ET 25.25 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 34 QP 34 )      51280 bits [Y 37.0173 dB    U 39.8158 dB    V 41.4361 dB] [ET  7.46 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37664 bits [Y 36.3989 dB    U 39.5798 dB    V 41.2807 dB] [ET 25.78 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 33 QP 33 )     139240 bits [Y 39.1432 dB    U 40.6340 dB    V 41.9877 dB] [ET  9.42 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30064 bits [Y 36.9388 dB    U 40.1801 dB    V 41.6853 dB] [ET 23.22 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52256 bits [Y 36.9528 dB    U 39.8116 dB    V 41.4679 dB] [ET  7.54 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38408 bits [Y 36.3800 dB    U 39.6375 dB    V 41.3548 dB] [ET 23.61 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 33 QP 33 )     139264 bits [Y 39.0845 dB    U 40.6041 dB    V 41.9204 dB] [ET  9.49 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31296 bits [Y 37.0078 dB    U 40.0642 dB    V 41.5900 dB] [ET 23.32 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 34 QP 34 )      54776 bits [Y 37.1681 dB    U 39.8035 dB    V 41.3400 dB] [ET  7.50 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37768 bits [Y 36.2565 dB    U 39.5776 dB    V 41.1885 dB] [ET 25.48 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 33 QP 33 )     140904 bits [Y 39.0341 dB    U 40.5759 dB    V 41.8918 dB] [ET  9.42 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31888 bits [Y 36.9357 dB    U 40.0581 dB    V 41.4643 dB] [ET 24.75 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52840 bits [Y 36.9649 dB    U 39.7398 dB    V 41.2057 dB] [ET  7.47 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 35 QP 35 )      36864 bits [Y 36.1541 dB    U 39.5181 dB    V 41.0154 dB] [ET 24.50 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 33 QP 33 )     138512 bits [Y 38.9444 dB    U 40.5663 dB    V 41.7599 dB] [ET  9.25 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30464 bits [Y 36.9877 dB    U 40.1077 dB    V 41.4366 dB] [ET 23.62 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 34 QP 34 )      51848 bits [Y 37.0093 dB    U 39.7288 dB    V 41.2088 dB] [ET  7.41 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37160 bits [Y 36.3024 dB    U 39.5968 dB    V 41.1238 dB] [ET 23.89 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 33 QP 33 )     137456 bits [Y 39.0844 dB    U 40.6163 dB    V 41.8771 dB] [ET  9.39 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28488 bits [Y 36.9715 dB    U 40.1374 dB    V 41.5640 dB] [ET 23.63 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 34 QP 34 )      50000 bits [Y 37.0079 dB    U 39.8085 dB    V 41.3067 dB] [ET  7.33 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34472 bits [Y 36.2309 dB    U 39.6181 dB    V 41.1756 dB] [ET 24.89 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 33 QP 33 )     133776 bits [Y 38.9630 dB    U 40.6347 dB    V 41.8608 dB] [ET  9.16 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25960 bits [Y 37.0543 dB    U 40.2558 dB    V 41.6164 dB] [ET 24.21 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 34 QP 34 )      48344 bits [Y 37.0922 dB    U 39.8968 dB    V 41.4008 dB] [ET  7.36 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32672 bits [Y 36.4222 dB    U 39.6859 dB    V 41.2699 dB] [ET 24.99 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 33 QP 33 )     132000 bits [Y 39.0915 dB    U 40.6742 dB    V 41.8532 dB] [ET  9.24 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27344 bits [Y 36.9737 dB    U 40.2482 dB    V 41.5115 dB] [ET 24.10 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 34 QP 34 )      49720 bits [Y 36.9947 dB    U 39.8945 dB    V 41.2489 dB] [ET  7.33 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34384 bits [Y 36.2815 dB    U 39.7294 dB    V 41.1236 dB] [ET 24.86 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 33 QP 33 )     136592 bits [Y 38.9634 dB    U 40.6448 dB    V 41.7782 dB] [ET  9.27 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26944 bits [Y 37.0098 dB    U 40.1987 dB    V 41.5439 dB] [ET 23.92 ] [L0 104 100 96 92 ] [L1 ]
