
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/PartyScene_832x448_50.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 832x448 50Hz
Internal Format                   : 832x448 50Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2
Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )     387448 bits [Y 32.9300 dB    U 36.6097 dB    V 36.9422 dB] [ET  2.91 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )        128 bits [Y 32.9300 dB    U 36.6097 dB    V 36.9422 dB] [ET  1.91 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )        128 bits [Y 32.9300 dB    U 36.6097 dB    V 36.9422 dB] [ET  2.54 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19248 bits [Y 30.1663 dB    U 36.0328 dB    V 36.3966 dB] [ET  5.22 ] [L0 2 1 0 ] [L1 ]
POC   20 TId: 0 ( P-SLICE, nQP 33 QP 33 )     115736 bits [Y 31.7343 dB    U 36.3908 dB    V 36.5490 dB] [ET 10.68 ] [L0 19 16 12 8 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 35 QP 35 )      20776 bits [Y 29.8377 dB    U 36.1513 dB    V 36.2404 dB] [ET  6.79 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 34 QP 34 )      34008 bits [Y 29.8225 dB    U 35.9972 dB    V 36.0031 dB] [ET  7.46 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24200 bits [Y 29.2867 dB    U 35.7762 dB    V 35.8152 dB] [ET  7.18 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 33 QP 33 )     107728 bits [Y 31.7952 dB    U 36.3764 dB    V 36.6501 dB] [ET 10.64 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19936 bits [Y 29.9350 dB    U 36.0722 dB    V 36.2403 dB] [ET  6.78 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 34 QP 34 )      31944 bits [Y 29.9224 dB    U 35.8554 dB    V 36.0005 dB] [ET  7.50 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 35 QP 35 )      23336 bits [Y 29.4005 dB    U 35.7230 dB    V 35.8647 dB] [ET  7.29 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 33 QP 33 )     106856 bits [Y 31.8677 dB    U 36.3920 dB    V 36.6818 dB] [ET 10.80 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19440 bits [Y 30.0723 dB    U 36.0509 dB    V 36.1221 dB] [ET  6.80 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 34 QP 34 )      28440 bits [Y 30.0123 dB    U 35.9132 dB    V 35.8929 dB] [ET  7.34 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21104 bits [Y 29.7076 dB    U 35.8249 dB    V 35.8598 dB] [ET  7.19 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )      95008 bits [Y 31.9847 dB    U 36.4302 dB    V 36.7526 dB] [ET 10.71 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      15648 bits [Y 30.3885 dB    U 36.0643 dB    V 36.2818 dB] [ET  6.76 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      22200 bits [Y 30.3434 dB    U 35.8352 dB    V 36.0813 dB] [ET  7.47 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      14720 bits [Y 29.9274 dB    U 35.6861 dB    V 35.9116 dB] [ET  6.97 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )      82128 bits [Y 32.0855 dB    U 36.5552 dB    V 37.0133 dB] [ET 10.53 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      11248 bits [Y 30.7828 dB    U 35.7858 dB    V 36.7474 dB] [ET  6.71 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      15952 bits [Y 30.7105 dB    U 35.8256 dB    V 36.5164 dB] [ET  6.87 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      13000 bits [Y 30.3758 dB    U 35.7861 dB    V 36.4378 dB] [ET  6.66 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )      73528 bits [Y 32.1628 dB    U 36.7131 dB    V 37.2202 dB] [ET 10.23 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )       9760 bits [Y 30.9030 dB    U 36.4287 dB    V 36.8904 dB] [ET  6.20 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      15960 bits [Y 30.7842 dB    U 36.3642 dB    V 36.8182 dB] [ET  6.86 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      12344 bits [Y 30.4154 dB    U 36.3254 dB    V 36.6713 dB] [ET  6.54 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )      68472 bits [Y 32.1079 dB    U 36.8593 dB    V 37.2363 dB] [ET  9.93 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      10776 bits [Y 30.7406 dB    U 36.5683 dB    V 36.7767 dB] [ET  6.17 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      18608 bits [Y 30.6022 dB    U 36.3484 dB    V 36.5427 dB] [ET  6.78 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16640 bits [Y 30.1876 dB    U 36.1651 dB    V 36.3419 dB] [ET  6.75 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )      79800 bits [Y 32.0099 dB    U 36.7084 dB    V 37.0006 dB] [ET 10.12 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      15320 bits [Y 30.4279 dB    U 36.3873 dB    V 36.4533 dB] [ET  6.38 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      23648 bits [Y 30.3287 dB    U 36.2465 dB    V 36.2359 dB] [ET  7.09 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      18824 bits [Y 29.8000 dB    U 36.0690 dB    V 35.9499 dB] [ET  6.87 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )      91584 bits [Y 31.7717 dB    U 36.5441 dB    V 36.7255 dB] [ET 10.41 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16264 bits [Y 30.1202 dB    U 36.2634 dB    V 36.2977 dB] [ET  6.52 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      26480 bits [Y 30.0390 dB    U 36.1256 dB    V 36.1105 dB] [ET  7.13 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      18600 bits [Y 29.5807 dB    U 36.0746 dB    V 35.9851 dB] [ET  6.90 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )      94576 bits [Y 31.8006 dB    U 36.6034 dB    V 36.7351 dB] [ET 10.48 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      15008 bits [Y 30.1780 dB    U 36.3902 dB    V 36.4104 dB] [ET  6.39 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      22920 bits [Y 30.1315 dB    U 36.2935 dB    V 36.3325 dB] [ET  6.90 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      18456 bits [Y 29.6876 dB    U 36.2006 dB    V 36.2241 dB] [ET  6.78 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )      93416 bits [Y 31.7921 dB    U 36.6028 dB    V 36.6601 dB] [ET 10.28 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      15072 bits [Y 30.1367 dB    U 36.3856 dB    V 36.3127 dB] [ET  6.36 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      25160 bits [Y 30.0957 dB    U 36.2382 dB    V 36.0030 dB] [ET  7.01 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19672 bits [Y 29.6305 dB    U 36.1476 dB    V 35.9783 dB] [ET  6.81 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )      95416 bits [Y 31.7982 dB    U 36.5601 dB    V 36.7773 dB] [ET 10.45 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      14992 bits [Y 30.1765 dB    U 36.2952 dB    V 36.5120 dB] [ET  6.35 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      24800 bits [Y 30.1454 dB    U 36.1815 dB    V 36.3183 dB] [ET  6.99 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      17848 bits [Y 29.6251 dB    U 35.9740 dB    V 36.0489 dB] [ET  6.78 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )      91960 bits [Y 31.8328 dB    U 36.5106 dB    V 36.7396 dB] [ET 10.32 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )      14344 bits [Y 30.3457 dB    U 36.2817 dB    V 36.5322 dB] [ET  6.29 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )      22656 bits [Y 30.3310 dB    U 36.1770 dB    V 36.4557 dB] [ET  6.96 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16544 bits [Y 30.0183 dB    U 36.1076 dB    V 36.3639 dB] [ET  6.66 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )      81816 bits [Y 31.9393 dB    U 36.5725 dB    V 36.9519 dB] [ET 10.11 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 35 QP 35 )      13680 bits [Y 30.5428 dB    U 36.2962 dB    V 36.7246 dB] [ET  6.35 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 34 QP 34 )      21944 bits [Y 30.5104 dB    U 36.2298 dB    V 36.5522 dB] [ET  6.99 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16368 bits [Y 30.1422 dB    U 36.0787 dB    V 36.5001 dB] [ET  6.70 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 33 QP 33 )      76912 bits [Y 31.9872 dB    U 36.6244 dB    V 37.1465 dB] [ET 10.14 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 35 QP 35 )      12696 bits [Y 30.6986 dB    U 36.2852 dB    V 36.7126 dB] [ET  6.31 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 34 QP 34 )      19832 bits [Y 30.6556 dB    U 36.1479 dB    V 36.5618 dB] [ET  6.95 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 35 QP 35 )      15664 bits [Y 30.2105 dB    U 36.0118 dB    V 36.4581 dB] [ET  6.73 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 33 QP 33 )      78856 bits [Y 32.1084 dB    U 36.5755 dB    V 37.1410 dB] [ET 10.17 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 35 QP 35 )      12816 bits [Y 30.7938 dB    U 36.1693 dB    V 36.6432 dB] [ET  6.32 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 34 QP 34 )      17736 bits [Y 30.6716 dB    U 36.1092 dB    V 36.6776 dB] [ET  6.83 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 35 QP 35 )      13536 bits [Y 30.3858 dB    U 36.1354 dB    V 36.5796 dB] [ET  6.50 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 33 QP 33 )      71640 bits [Y 32.1152 dB    U 36.6766 dB    V 37.2257 dB] [ET 10.08 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 35 QP 35 )      11536 bits [Y 30.8672 dB    U 36.2805 dB    V 36.7077 dB] [ET  6.13 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 34 QP 34 )      16824 bits [Y 30.7167 dB    U 36.2099 dB    V 36.6575 dB] [ET  6.76 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 35 QP 35 )      13992 bits [Y 30.3327 dB    U 36.1130 dB    V 36.5193 dB] [ET  6.44 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 33 QP 33 )      73192 bits [Y 32.0532 dB    U 36.6805 dB    V 37.2769 dB] [ET 10.00 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 35 QP 35 )      11456 bits [Y 30.7705 dB    U 36.4044 dB    V 36.9846 dB] [ET  5.96 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 34 QP 34 )      17352 bits [Y 30.6303 dB    U 36.3108 dB    V 36.7763 dB] [ET  6.65 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 35 QP 35 )      14280 bits [Y 30.2762 dB    U 36.3043 dB    V 36.8264 dB] [ET  6.44 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 33 QP 33 )      77352 bits [Y 31.9376 dB    U 36.5812 dB    V 37.1846 dB] [ET 10.05 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 35 QP 35 )      12712 bits [Y 30.6079 dB    U 36.2380 dB    V 36.9235 dB] [ET  5.99 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 34 QP 34 )      20248 bits [Y 30.4783 dB    U 36.1115 dB    V 36.7484 dB] [ET  6.67 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 35 QP 35 )      17440 bits [Y 30.0696 dB    U 36.0491 dB    V 36.6014 dB] [ET  6.45 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 33 QP 33 )      85536 bits [Y 31.9080 dB    U 36.5734 dB    V 37.0072 dB] [ET  9.93 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16112 bits [Y 30.3602 dB    U 36.1358 dB    V 36.5047 dB] [ET  6.26 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 34 QP 34 )      24360 bits [Y 30.3201 dB    U 36.0140 dB    V 36.0721 dB] [ET  6.89 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19632 bits [Y 29.8301 dB    U 35.9660 dB    V 35.9090 dB] [ET  6.55 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 33 QP 33 )      86792 bits [Y 31.7687 dB    U 36.5678 dB    V 36.7974 dB] [ET  9.95 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 35 QP 35 )      17072 bits [Y 30.2655 dB    U 36.1909 dB    V 36.4246 dB] [ET  6.11 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 34 QP 34 )      25104 bits [Y 30.1804 dB    U 36.1012 dB    V 36.2921 dB] [ET  6.77 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 35 QP 35 )      20600 bits [Y 29.6788 dB    U 36.0750 dB    V 36.2602 dB] [ET  6.46 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 33 QP 33 )      94368 bits [Y 31.7977 dB    U 36.5958 dB    V 36.8255 dB] [ET  9.94 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 35 QP 35 )      17512 bits [Y 30.1297 dB    U 36.2801 dB    V 36.4687 dB] [ET  6.08 ] [L0 104 100 96 92 ] [L1 ]
POC  106 TId: 0 ( P-SLICE, nQP 34 QP 34 )      24384 bits [Y 30.1592 dB    U 36.1475 dB    V 36.3767 dB] [ET  6.57 ] [L0 105 104 100 96 ] [L1 ]
POC  107 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19296 bits [Y 29.7662 dB    U 36.1257 dB    V 36.3656 dB] [ET  6.34 ] [L0 106 104 100 96 ] [L1 ]
POC  108 TId: 0 ( P-SLICE, nQP 33 QP 33 )      87152 bits [Y 31.7745 dB    U 36.5318 dB    V 36.7950 dB] [ET  9.81 ] [L0 107 104 100 96 ] [L1 ]
