
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/Kimono_1920x1024_24.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1920x1024 24Hz
Internal Format                   : 1920x1024 24Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 37.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 2
PID KP                             : 0.840
PID K                              : 0.420
PID KD                             : 0.420
SP                                 : 14.152

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 37 QP 37 )     158768 bits [Y 37.6686 dB    U 40.0633 dB    V 41.3878 dB] [ET  9.10 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 40 QP 40 )      14232 bits [Y 34.6675 dB    U 39.5655 dB    V 41.0555 dB] [ET 13.78 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 39 QP 39 )      25160 bits [Y 34.2362 dB    U 39.2262 dB    V 40.8122 dB] [ET 20.94 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 40 QP 40 )      17448 bits [Y 33.3373 dB    U 38.8853 dB    V 40.5843 dB] [ET 24.40 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 40 QP 40 )       9736 bits [Y 34.2565 dB    U 39.2667 dB    V 40.9767 dB] [ET 19.93 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 39 QP 39 )      19304 bits [Y 34.0130 dB    U 39.1070 dB    V 40.9242 dB] [ET  6.21 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11776 bits [Y 33.3901 dB    U 39.0042 dB    V 40.9106 dB] [ET 21.78 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 38 QP 38 )      75480 bits [Y 36.6765 dB    U 39.6815 dB    V 41.3259 dB] [ET  8.79 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 40 QP 40 )       8600 bits [Y 34.6119 dB    U 39.4626 dB    V 41.2553 dB] [ET 21.07 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 39 QP 39 )      18072 bits [Y 34.2301 dB    U 39.2605 dB    V 41.1581 dB] [ET  6.10 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13888 bits [Y 33.4748 dB    U 39.0479 dB    V 41.0231 dB] [ET 22.21 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 38 QP 38 )      77904 bits [Y 36.7401 dB    U 39.6786 dB    V 41.3919 dB] [ET  8.79 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 40 QP 40 )       9624 bits [Y 34.5488 dB    U 39.3615 dB    V 41.1939 dB] [ET 20.39 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 39 QP 39 )      19480 bits [Y 34.1783 dB    U 39.1214 dB    V 41.0417 dB] [ET  6.30 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13632 bits [Y 33.4424 dB    U 38.9514 dB    V 40.9591 dB] [ET 20.69 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 38 QP 38 )      78384 bits [Y 36.5469 dB    U 39.5887 dB    V 41.3090 dB] [ET  8.81 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 40 QP 40 )       9568 bits [Y 34.2911 dB    U 39.2759 dB    V 41.0524 dB] [ET 19.30 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 39 QP 39 )      19072 bits [Y 33.8194 dB    U 39.0081 dB    V 40.8779 dB] [ET  6.11 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 40 QP 40 )      14128 bits [Y 33.1796 dB    U 38.8062 dB    V 40.8523 dB] [ET 22.11 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 38 QP 38 )      84032 bits [Y 36.4158 dB    U 39.5567 dB    V 41.1585 dB] [ET  8.91 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 40 QP 40 )       9888 bits [Y 34.2127 dB    U 39.3275 dB    V 40.9729 dB] [ET 21.63 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 39 QP 39 )      20176 bits [Y 33.9261 dB    U 39.0372 dB    V 40.7933 dB] [ET  6.28 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 40 QP 40 )      14040 bits [Y 33.2028 dB    U 38.8440 dB    V 40.7019 dB] [ET 22.06 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 38 QP 38 )      81760 bits [Y 36.4815 dB    U 39.5517 dB    V 41.1468 dB] [ET  8.81 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 40 QP 40 )      10384 bits [Y 34.3731 dB    U 39.2392 dB    V 41.0080 dB] [ET 18.99 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 39 QP 39 )      21736 bits [Y 34.1045 dB    U 38.9805 dB    V 40.8649 dB] [ET  6.34 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 40 QP 40 )      15272 bits [Y 33.3113 dB    U 38.7393 dB    V 40.8207 dB] [ET 20.30 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 38 QP 38 )      82712 bits [Y 36.5227 dB    U 39.4948 dB    V 41.2606 dB] [ET  8.80 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11240 bits [Y 34.2132 dB    U 39.1672 dB    V 41.0100 dB] [ET 19.22 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 39 QP 39 )      23144 bits [Y 34.0455 dB    U 38.8887 dB    V 40.8463 dB] [ET  6.41 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 40 QP 40 )      15744 bits [Y 33.2913 dB    U 38.6619 dB    V 40.7099 dB] [ET 21.69 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 38 QP 38 )      84680 bits [Y 36.6737 dB    U 39.5130 dB    V 41.2342 dB] [ET  8.82 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11672 bits [Y 34.2900 dB    U 39.1622 dB    V 40.9701 dB] [ET 20.65 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 39 QP 39 )      23056 bits [Y 33.9629 dB    U 38.8929 dB    V 40.7233 dB] [ET  6.39 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16648 bits [Y 33.2812 dB    U 38.6593 dB    V 40.5295 dB] [ET 22.72 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 38 QP 38 )      85616 bits [Y 36.5166 dB    U 39.4263 dB    V 41.0702 dB] [ET  8.83 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12488 bits [Y 34.2514 dB    U 39.0546 dB    V 40.8450 dB] [ET 21.03 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 39 QP 39 )      23360 bits [Y 33.9441 dB    U 38.8010 dB    V 40.6011 dB] [ET  6.34 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16944 bits [Y 33.1268 dB    U 38.6171 dB    V 40.5645 dB] [ET 21.12 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 38 QP 38 )      85424 bits [Y 36.4129 dB    U 39.4911 dB    V 40.9839 dB] [ET  8.75 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12736 bits [Y 34.3376 dB    U 39.1611 dB    V 40.8963 dB] [ET 19.25 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 39 QP 39 )      23560 bits [Y 34.0817 dB    U 38.8687 dB    V 40.7541 dB] [ET  6.37 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 40 QP 40 )      18296 bits [Y 33.4236 dB    U 38.7546 dB    V 40.7124 dB] [ET 21.12 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 38 QP 38 )      83304 bits [Y 36.5750 dB    U 39.5442 dB    V 41.1073 dB] [ET  8.88 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12704 bits [Y 34.2805 dB    U 39.1997 dB    V 40.9219 dB] [ET 20.78 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 39 QP 39 )      23216 bits [Y 34.0207 dB    U 38.9478 dB    V 40.7629 dB] [ET  6.48 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 40 QP 40 )      15240 bits [Y 33.2368 dB    U 38.7435 dB    V 40.6580 dB] [ET 21.41 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 38 QP 38 )      83208 bits [Y 36.5173 dB    U 39.5862 dB    V 41.1042 dB] [ET  8.84 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11072 bits [Y 34.4381 dB    U 39.3485 dB    V 40.9741 dB] [ET 19.43 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 39 QP 39 )      21440 bits [Y 34.2026 dB    U 39.0806 dB    V 40.8188 dB] [ET  6.18 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16304 bits [Y 33.4715 dB    U 38.8749 dB    V 40.7114 dB] [ET 20.97 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 38 QP 38 )      81840 bits [Y 36.5189 dB    U 39.6664 dB    V 41.1789 dB] [ET  8.71 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11608 bits [Y 34.3066 dB    U 39.3528 dB    V 40.9836 dB] [ET 19.92 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 39 QP 39 )      21280 bits [Y 34.0249 dB    U 39.1238 dB    V 40.8459 dB] [ET  6.15 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 40 QP 40 )      15984 bits [Y 33.4003 dB    U 38.9496 dB    V 40.7100 dB] [ET 21.78 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 38 QP 38 )      80736 bits [Y 36.5529 dB    U 39.6683 dB    V 41.1723 dB] [ET  8.64 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12200 bits [Y 34.4080 dB    U 39.3573 dB    V 40.9762 dB] [ET 21.44 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 39 QP 39 )      22608 bits [Y 34.1820 dB    U 39.0498 dB    V 40.7528 dB] [ET  6.36 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16160 bits [Y 33.5284 dB    U 38.8225 dB    V 40.5622 dB] [ET 22.17 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 38 QP 38 )      79880 bits [Y 36.6383 dB    U 39.6601 dB    V 41.0781 dB] [ET  8.69 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11816 bits [Y 34.3599 dB    U 39.3238 dB    V 40.9007 dB] [ET 19.80 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 39 QP 39 )      22016 bits [Y 34.0902 dB    U 39.0614 dB    V 40.7474 dB] [ET  6.30 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16080 bits [Y 33.5007 dB    U 38.8658 dB    V 40.6000 dB] [ET 20.47 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 38 QP 38 )      79192 bits [Y 36.6069 dB    U 39.6701 dB    V 41.0283 dB] [ET  8.74 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12672 bits [Y 34.4541 dB    U 39.2552 dB    V 40.8000 dB] [ET 20.05 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 39 QP 39 )      22464 bits [Y 34.1733 dB    U 39.0871 dB    V 40.6408 dB] [ET  6.23 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 40 QP 40 )      17448 bits [Y 33.4585 dB    U 38.8309 dB    V 40.4406 dB] [ET 22.78 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 38 QP 38 )      81904 bits [Y 36.5492 dB    U 39.5689 dB    V 40.9658 dB] [ET  8.76 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12976 bits [Y 34.3806 dB    U 39.1982 dB    V 40.6771 dB] [ET 21.48 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 39 QP 39 )      22248 bits [Y 34.0417 dB    U 38.9335 dB    V 40.4692 dB] [ET  6.32 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16520 bits [Y 33.3580 dB    U 38.6981 dB    V 40.2959 dB] [ET 21.04 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 38 QP 38 )      80216 bits [Y 36.4172 dB    U 39.4989 dB    V 40.8085 dB] [ET  8.54 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11656 bits [Y 34.3444 dB    U 39.1649 dB    V 40.6306 dB] [ET 19.34 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 39 QP 39 )      22024 bits [Y 34.0902 dB    U 38.9157 dB    V 40.4723 dB] [ET  6.18 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 40 QP 40 )      17152 bits [Y 33.4965 dB    U 38.7823 dB    V 40.3682 dB] [ET 20.51 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 38 QP 38 )      79512 bits [Y 36.5702 dB    U 39.5789 dB    V 40.9903 dB] [ET  8.67 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11632 bits [Y 34.4346 dB    U 39.2808 dB    V 40.7825 dB] [ET 20.40 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 39 QP 39 )      21184 bits [Y 34.1299 dB    U 39.0317 dB    V 40.6011 dB] [ET  6.12 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 40 QP 40 )      14840 bits [Y 33.4621 dB    U 38.8377 dB    V 40.4523 dB] [ET 22.16 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 38 QP 38 )      75672 bits [Y 36.4091 dB    U 39.5717 dB    V 40.9722 dB] [ET  8.48 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 40 QP 40 )      10400 bits [Y 34.4722 dB    U 39.3537 dB    V 40.8201 dB] [ET 20.90 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 39 QP 39 )      19152 bits [Y 34.1362 dB    U 39.1180 dB    V 40.6621 dB] [ET  6.11 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13984 bits [Y 33.5484 dB    U 38.8971 dB    V 40.5188 dB] [ET 21.57 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 38 QP 38 )      75624 bits [Y 36.5970 dB    U 39.5803 dB    V 40.9565 dB] [ET  8.51 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 40 QP 40 )      10936 bits [Y 34.4661 dB    U 39.3089 dB    V 40.7365 dB] [ET 19.68 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 39 QP 39 )      21824 bits [Y 34.2432 dB    U 39.0612 dB    V 40.5250 dB] [ET  6.06 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13504 bits [Y 33.4239 dB    U 38.9044 dB    V 40.3845 dB] [ET 20.73 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 38 QP 38 )      77232 bits [Y 36.4294 dB    U 39.5627 dB    V 40.8705 dB] [ET  8.53 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 40 QP 40 )      10464 bits [Y 34.4086 dB    U 39.2694 dB    V 40.7023 dB] [ET 20.52 ] [L0 104 100 96 92 ] [L1 ]
