
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/Traffic_2560x1600_30_crop.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 2560x1600 30Hz
Internal Format                   : 2560x1600 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 2
PID KP                             : 0.840
PID K                              : 0.420
PID KD                             : 0.420
SP                                 : 34.686

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )    1148312 bits [Y 37.3543 dB    U 38.5569 dB    V 40.5739 dB] [ET 23.66 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )      20352 bits [Y 36.1593 dB    U 38.0556 dB    V 40.3275 dB] [ET 27.13 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33912 bits [Y 36.0629 dB    U 38.0819 dB    V 40.3051 dB] [ET 38.00 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24464 bits [Y 35.6605 dB    U 37.9727 dB    V 40.2618 dB] [ET 43.96 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 35 QP 35 )      18568 bits [Y 35.8134 dB    U 37.9488 dB    V 40.2702 dB] [ET  9.65 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 34 QP 34 )      31512 bits [Y 35.7865 dB    U 37.9229 dB    V 40.2501 dB] [ET 54.22 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24232 bits [Y 35.3655 dB    U 37.8983 dB    V 40.1998 dB] [ET 10.04 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 33 QP 33 )     174936 bits [Y 36.6482 dB    U 38.1131 dB    V 40.4030 dB] [ET 63.16 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 35 QP 35 )      17368 bits [Y 35.8642 dB    U 37.9737 dB    V 40.3036 dB] [ET  9.39 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 34 QP 34 )      29000 bits [Y 35.8057 dB    U 37.9748 dB    V 40.3013 dB] [ET 50.68 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 35 QP 35 )      23632 bits [Y 35.3532 dB    U 37.8932 dB    V 40.2123 dB] [ET  9.92 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 33 QP 33 )     174456 bits [Y 36.6507 dB    U 38.1005 dB    V 40.4111 dB] [ET 64.83 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19808 bits [Y 35.8117 dB    U 37.9953 dB    V 40.3027 dB] [ET  9.64 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 34 QP 34 )      31728 bits [Y 35.8177 dB    U 37.9552 dB    V 40.2535 dB] [ET 52.74 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24728 bits [Y 35.3213 dB    U 37.8887 dB    V 40.2051 dB] [ET  9.97 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )     176696 bits [Y 36.6316 dB    U 38.0749 dB    V 40.3703 dB] [ET 68.83 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19752 bits [Y 35.8026 dB    U 37.9004 dB    V 40.2547 dB] [ET  9.75 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33928 bits [Y 35.7689 dB    U 37.9029 dB    V 40.2322 dB] [ET 55.43 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26736 bits [Y 35.3489 dB    U 37.8711 dB    V 40.1695 dB] [ET 10.02 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )     181912 bits [Y 36.5957 dB    U 38.0329 dB    V 40.3485 dB] [ET 69.90 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21752 bits [Y 35.8160 dB    U 37.9555 dB    V 40.2613 dB] [ET 10.56 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      32648 bits [Y 35.7344 dB    U 37.8701 dB    V 40.1798 dB] [ET 55.33 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27432 bits [Y 35.3065 dB    U 37.8449 dB    V 40.1468 dB] [ET 10.11 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )     182784 bits [Y 36.6119 dB    U 38.1032 dB    V 40.3862 dB] [ET 65.58 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21232 bits [Y 35.7404 dB    U 37.9129 dB    V 40.2343 dB] [ET  9.98 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      34144 bits [Y 35.7412 dB    U 37.8836 dB    V 40.2449 dB] [ET 52.95 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27784 bits [Y 35.2838 dB    U 37.8545 dB    V 40.1828 dB] [ET 10.72 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )     180904 bits [Y 36.5925 dB    U 38.0417 dB    V 40.3454 dB] [ET 63.71 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      23128 bits [Y 35.7355 dB    U 37.9105 dB    V 40.2598 dB] [ET 10.23 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      35984 bits [Y 35.7160 dB    U 37.8749 dB    V 40.2009 dB] [ET 51.50 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28360 bits [Y 35.2931 dB    U 37.8106 dB    V 40.1432 dB] [ET 10.26 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )     180200 bits [Y 36.5884 dB    U 38.0381 dB    V 40.3693 dB] [ET 63.37 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      22480 bits [Y 35.7461 dB    U 37.8608 dB    V 40.2418 dB] [ET 10.01 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      34624 bits [Y 35.7459 dB    U 37.8908 dB    V 40.2261 dB] [ET 53.46 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26504 bits [Y 35.3340 dB    U 37.8644 dB    V 40.1806 dB] [ET 10.58 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )     179128 bits [Y 36.6004 dB    U 38.0712 dB    V 40.4002 dB] [ET 68.67 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      22368 bits [Y 35.7128 dB    U 37.8242 dB    V 40.1711 dB] [ET 10.35 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      34888 bits [Y 35.7346 dB    U 37.8831 dB    V 40.2477 dB] [ET 54.63 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27184 bits [Y 35.2580 dB    U 37.7998 dB    V 40.1565 dB] [ET 10.35 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )     186864 bits [Y 36.5991 dB    U 38.0573 dB    V 40.3491 dB] [ET 64.56 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24032 bits [Y 35.7339 dB    U 37.8949 dB    V 40.2606 dB] [ET 10.35 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      35608 bits [Y 35.7253 dB    U 37.8796 dB    V 40.2289 dB] [ET 52.24 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28032 bits [Y 35.2520 dB    U 37.8498 dB    V 40.1742 dB] [ET 10.13 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )     183528 bits [Y 36.5935 dB    U 38.0537 dB    V 40.3581 dB] [ET 64.18 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      22424 bits [Y 35.7212 dB    U 37.9127 dB    V 40.2618 dB] [ET 10.33 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      34976 bits [Y 35.6947 dB    U 37.8758 dB    V 40.2519 dB] [ET 53.40 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28944 bits [Y 35.2437 dB    U 37.8382 dB    V 40.1899 dB] [ET 10.16 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )     187744 bits [Y 36.5872 dB    U 38.0547 dB    V 40.3859 dB] [ET 65.38 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21408 bits [Y 35.7050 dB    U 37.9241 dB    V 40.2761 dB] [ET 10.21 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      35688 bits [Y 35.7375 dB    U 37.9146 dB    V 40.2539 dB] [ET 53.89 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27960 bits [Y 35.2911 dB    U 37.8893 dB    V 40.1979 dB] [ET 10.25 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )     184120 bits [Y 36.5961 dB    U 38.0487 dB    V 40.3601 dB] [ET 65.09 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21960 bits [Y 35.7488 dB    U 37.8834 dB    V 40.2067 dB] [ET 10.10 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )      34928 bits [Y 35.6999 dB    U 37.8886 dB    V 40.2163 dB] [ET 53.51 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26840 bits [Y 35.2540 dB    U 37.8401 dB    V 40.1835 dB] [ET 10.24 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )     185976 bits [Y 36.6014 dB    U 38.0655 dB    V 40.3409 dB] [ET 64.10 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21856 bits [Y 35.7508 dB    U 37.9171 dB    V 40.2404 dB] [ET  9.79 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 34 QP 34 )      34560 bits [Y 35.6896 dB    U 37.8635 dB    V 40.2287 dB] [ET 53.86 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26656 bits [Y 35.2401 dB    U 37.7894 dB    V 40.1603 dB] [ET 11.52 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 33 QP 33 )     188944 bits [Y 36.6116 dB    U 38.0465 dB    V 40.3616 dB] [ET 64.22 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 35 QP 35 )      20648 bits [Y 35.7573 dB    U 37.8943 dB    V 40.2575 dB] [ET 10.15 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33896 bits [Y 35.7168 dB    U 37.9047 dB    V 40.2765 dB] [ET 54.02 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26704 bits [Y 35.2622 dB    U 37.8260 dB    V 40.1972 dB] [ET 10.30 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 33 QP 33 )     186056 bits [Y 36.6149 dB    U 38.0597 dB    V 40.3823 dB] [ET 64.40 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 35 QP 35 )      22416 bits [Y 35.7000 dB    U 37.8693 dB    V 40.2120 dB] [ET 10.08 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 34 QP 34 )      35472 bits [Y 35.7221 dB    U 37.8815 dB    V 40.2424 dB] [ET 53.87 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25224 bits [Y 35.2528 dB    U 37.8395 dB    V 40.2030 dB] [ET  9.94 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 33 QP 33 )     184600 bits [Y 36.6131 dB    U 38.0737 dB    V 40.3845 dB] [ET 64.15 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 35 QP 35 )      22552 bits [Y 35.7215 dB    U 37.8412 dB    V 40.2472 dB] [ET 10.41 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 34 QP 34 )      36824 bits [Y 35.7080 dB    U 37.8607 dB    V 40.2452 dB] [ET 54.44 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27168 bits [Y 35.2678 dB    U 37.8570 dB    V 40.2108 dB] [ET 10.21 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 33 QP 33 )     180896 bits [Y 36.5833 dB    U 38.0324 dB    V 40.3909 dB] [ET 64.70 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21512 bits [Y 35.7286 dB    U 37.8582 dB    V 40.2712 dB] [ET  9.72 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 34 QP 34 )      34056 bits [Y 35.7104 dB    U 37.8988 dB    V 40.2648 dB] [ET 51.89 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25400 bits [Y 35.2828 dB    U 37.8175 dB    V 40.2239 dB] [ET 10.37 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 33 QP 33 )     183264 bits [Y 36.5833 dB    U 38.0211 dB    V 40.3824 dB] [ET 65.44 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21104 bits [Y 35.7514 dB    U 37.9086 dB    V 40.3099 dB] [ET 10.10 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33464 bits [Y 35.7251 dB    U 37.9090 dB    V 40.2885 dB] [ET 54.78 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24264 bits [Y 35.2620 dB    U 37.8119 dB    V 40.2269 dB] [ET 10.14 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 33 QP 33 )     173952 bits [Y 36.5747 dB    U 38.0423 dB    V 40.4095 dB] [ET 64.70 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19664 bits [Y 35.7739 dB    U 37.9169 dB    V 40.3145 dB] [ET 10.01 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 34 QP 34 )      32016 bits [Y 35.7263 dB    U 37.8840 dB    V 40.2849 dB] [ET 53.50 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 35 QP 35 )      23904 bits [Y 35.2833 dB    U 37.8218 dB    V 40.2420 dB] [ET  9.90 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 33 QP 33 )     172296 bits [Y 36.5695 dB    U 38.0430 dB    V 40.3753 dB] [ET 63.95 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19984 bits [Y 35.7650 dB    U 37.9008 dB    V 40.2765 dB] [ET  9.61 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 34 QP 34 )      30784 bits [Y 35.7455 dB    U 37.8823 dB    V 40.2445 dB] [ET 52.02 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24552 bits [Y 35.3010 dB    U 37.8377 dB    V 40.2101 dB] [ET  9.80 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 33 QP 33 )     176528 bits [Y 36.5836 dB    U 38.0150 dB    V 40.3456 dB] [ET 65.43 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 35 QP 35 )      20816 bits [Y 35.7735 dB    U 37.9099 dB    V 40.2683 dB] [ET  9.52 ] [L0 104 100 96 92 ] [L1 ]
