
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/ChinaSpeed_1024x768_30.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1024x768 30Hz
Internal Format                   : 1024x768 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 2
PID KP                             : 0.840
PID K                              : 0.420
PID KD                             : 0.420
SP                                 : 12.808

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )     344496 bits [Y 37.9995 dB    U 41.0982 dB    V 40.9775 dB] [ET  5.50 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25784 bits [Y 35.3750 dB    U 40.3537 dB    V 40.2122 dB] [ET  8.21 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )      31696 bits [Y 35.4125 dB    U 39.9523 dB    V 39.7607 dB] [ET 11.06 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25072 bits [Y 34.8532 dB    U 39.8034 dB    V 39.6280 dB] [ET 12.18 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27608 bits [Y 34.3425 dB    U 39.7945 dB    V 39.6317 dB] [ET  9.35 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 34 QP 34 )      30064 bits [Y 35.4914 dB    U 39.8555 dB    V 39.6281 dB] [ET 13.83 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26672 bits [Y 34.2848 dB    U 39.7801 dB    V 39.4738 dB] [ET 10.39 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 33 QP 33 )      79152 bits [Y 37.4673 dB    U 40.5515 dB    V 40.5208 dB] [ET 16.69 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26848 bits [Y 34.4168 dB    U 39.9813 dB    V 39.6703 dB] [ET 10.14 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33936 bits [Y 35.4523 dB    U 39.8188 dB    V 39.4253 dB] [ET 14.46 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26664 bits [Y 34.4283 dB    U 39.6751 dB    V 39.3920 dB] [ET 10.85 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 33 QP 33 )      76992 bits [Y 37.4759 dB    U 40.5110 dB    V 40.4163 dB] [ET 17.00 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29032 bits [Y 34.4543 dB    U 39.6345 dB    V 39.6147 dB] [ET 10.87 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 34 QP 34 )      39024 bits [Y 35.2870 dB    U 39.6813 dB    V 39.4358 dB] [ET 14.80 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 35 QP 35 )      23992 bits [Y 33.9049 dB    U 39.5332 dB    V 39.2769 dB] [ET 11.21 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )      83856 bits [Y 37.3996 dB    U 40.4712 dB    V 40.5321 dB] [ET 16.73 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31456 bits [Y 34.2848 dB    U 39.6811 dB    V 39.4346 dB] [ET  9.38 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      30880 bits [Y 35.5283 dB    U 39.7790 dB    V 39.6866 dB] [ET 13.75 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27968 bits [Y 34.2806 dB    U 39.6511 dB    V 39.4901 dB] [ET 10.70 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )      79560 bits [Y 37.4432 dB    U 40.5317 dB    V 40.5962 dB] [ET 15.00 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28080 bits [Y 34.3857 dB    U 39.7361 dB    V 39.6675 dB] [ET 10.56 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33952 bits [Y 35.4759 dB    U 39.7332 dB    V 39.6688 dB] [ET 12.44 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29016 bits [Y 34.6890 dB    U 39.7322 dB    V 39.4500 dB] [ET 11.08 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )      82608 bits [Y 37.3335 dB    U 40.6844 dB    V 40.5185 dB] [ET 15.72 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29768 bits [Y 34.2739 dB    U 39.8619 dB    V 39.5379 dB] [ET 11.53 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33992 bits [Y 35.0559 dB    U 39.7515 dB    V 39.6047 dB] [ET 14.05 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31576 bits [Y 34.0041 dB    U 39.3257 dB    V 39.1461 dB] [ET 11.29 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )      92448 bits [Y 37.0817 dB    U 40.3975 dB    V 40.4329 dB] [ET 16.54 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29032 bits [Y 33.8468 dB    U 39.6210 dB    V 39.5701 dB] [ET 10.43 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      38192 bits [Y 35.0045 dB    U 39.6060 dB    V 39.4375 dB] [ET 14.15 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30336 bits [Y 33.7381 dB    U 39.4249 dB    V 39.1214 dB] [ET 11.49 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )      88176 bits [Y 37.0409 dB    U 40.4968 dB    V 40.4833 dB] [ET 15.31 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30912 bits [Y 33.8556 dB    U 39.5315 dB    V 39.4200 dB] [ET 11.83 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      37936 bits [Y 35.0399 dB    U 39.6248 dB    V 39.5635 dB] [ET 12.17 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30544 bits [Y 34.3182 dB    U 39.5742 dB    V 39.3583 dB] [ET 11.74 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )      87880 bits [Y 37.0102 dB    U 40.3066 dB    V 40.4401 dB] [ET 15.68 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39088 bits [Y 33.7279 dB    U 39.3831 dB    V 39.1079 dB] [ET 12.76 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      39832 bits [Y 34.9128 dB    U 39.2910 dB    V 39.0806 dB] [ET 12.95 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30688 bits [Y 34.0673 dB    U 39.2161 dB    V 39.0999 dB] [ET 12.41 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )      87184 bits [Y 36.9390 dB    U 40.4013 dB    V 40.4838 dB] [ET 15.36 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29416 bits [Y 33.9868 dB    U 39.7571 dB    V 39.5478 dB] [ET 10.69 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      36768 bits [Y 35.0773 dB    U 39.7356 dB    V 39.4699 dB] [ET 12.00 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26968 bits [Y 34.0947 dB    U 39.6380 dB    V 39.4299 dB] [ET 11.29 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )      86928 bits [Y 37.0074 dB    U 40.5071 dB    V 40.6096 dB] [ET 16.64 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30880 bits [Y 34.0945 dB    U 39.8750 dB    V 39.6837 dB] [ET 10.25 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      34280 bits [Y 35.0069 dB    U 39.8166 dB    V 39.6040 dB] [ET 13.84 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30248 bits [Y 33.8196 dB    U 39.4970 dB    V 39.3802 dB] [ET 12.34 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )      91288 bits [Y 36.8651 dB    U 40.4605 dB    V 40.6175 dB] [ET 15.52 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34920 bits [Y 33.8328 dB    U 39.8840 dB    V 39.7407 dB] [ET 11.08 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      43832 bits [Y 34.8385 dB    U 39.6043 dB    V 39.2892 dB] [ET 12.46 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32904 bits [Y 33.8915 dB    U 39.5015 dB    V 39.1764 dB] [ET 11.86 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )      92808 bits [Y 36.8365 dB    U 40.3629 dB    V 40.4884 dB] [ET 15.73 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32400 bits [Y 34.0877 dB    U 39.6905 dB    V 39.2935 dB] [ET 10.75 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )      37856 bits [Y 34.9798 dB    U 39.7822 dB    V 39.4006 dB] [ET 12.04 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30208 bits [Y 34.0554 dB    U 39.7077 dB    V 39.3223 dB] [ET 11.92 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )      83896 bits [Y 36.8660 dB    U 40.5602 dB    V 40.5714 dB] [ET 15.34 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28600 bits [Y 34.1415 dB    U 40.0982 dB    V 39.7854 dB] [ET 11.38 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 34 QP 34 )      36336 bits [Y 34.9335 dB    U 39.9285 dB    V 39.6553 dB] [ET 12.16 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26456 bits [Y 34.1654 dB    U 39.8009 dB    V 39.5307 dB] [ET 11.56 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 33 QP 33 )     102488 bits [Y 36.7799 dB    U 40.5503 dB    V 40.6908 dB] [ET 17.07 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33064 bits [Y 33.8822 dB    U 40.0782 dB    V 39.8487 dB] [ET 10.68 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 34 QP 34 )      38472 bits [Y 34.7411 dB    U 39.9335 dB    V 39.6698 dB] [ET 13.94 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33312 bits [Y 33.7436 dB    U 39.8109 dB    V 39.4539 dB] [ET 11.60 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 33 QP 33 )      92528 bits [Y 36.8125 dB    U 40.4909 dB    V 40.6322 dB] [ET 15.90 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30432 bits [Y 33.8659 dB    U 39.8942 dB    V 39.7677 dB] [ET 10.81 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33976 bits [Y 34.6872 dB    U 39.7161 dB    V 39.6541 dB] [ET 12.25 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27840 bits [Y 33.6012 dB    U 39.5043 dB    V 39.4388 dB] [ET 12.08 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 33 QP 33 )      96944 bits [Y 36.6209 dB    U 40.3208 dB    V 40.5840 dB] [ET 16.45 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30368 bits [Y 33.6436 dB    U 39.8272 dB    V 39.9479 dB] [ET 10.61 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 34 QP 34 )      40032 bits [Y 34.5722 dB    U 39.5197 dB    V 39.6448 dB] [ET 12.76 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32600 bits [Y 33.4140 dB    U 39.3351 dB    V 39.3675 dB] [ET 11.89 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 33 QP 33 )      94504 bits [Y 36.5405 dB    U 40.1720 dB    V 40.5309 dB] [ET 15.41 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32176 bits [Y 33.7243 dB    U 39.7671 dB    V 39.8377 dB] [ET 11.70 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 34 QP 34 )      36568 bits [Y 34.6753 dB    U 39.8645 dB    V 39.7262 dB] [ET 12.79 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27712 bits [Y 33.7207 dB    U 39.8177 dB    V 39.6810 dB] [ET 12.08 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 33 QP 33 )      88280 bits [Y 36.7384 dB    U 40.5604 dB    V 40.6261 dB] [ET 15.86 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28888 bits [Y 33.8930 dB    U 40.1136 dB    V 39.8116 dB] [ET 10.45 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 34 QP 34 )      31584 bits [Y 34.9730 dB    U 40.0711 dB    V 39.8912 dB] [ET 11.62 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25328 bits [Y 33.9387 dB    U 39.9580 dB    V 39.5763 dB] [ET 11.33 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 33 QP 33 )      81496 bits [Y 36.8856 dB    U 40.5375 dB    V 40.4836 dB] [ET 15.12 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25360 bits [Y 34.0906 dB    U 40.0430 dB    V 39.9784 dB] [ET 11.18 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 34 QP 34 )      31848 bits [Y 35.0648 dB    U 39.9866 dB    V 39.6294 dB] [ET 11.47 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33416 bits [Y 34.3986 dB    U 39.6397 dB    V 39.3872 dB] [ET 12.33 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 33 QP 33 )      89104 bits [Y 36.8938 dB    U 40.5017 dB    V 40.6775 dB] [ET 15.66 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28424 bits [Y 34.0614 dB    U 39.9557 dB    V 39.7900 dB] [ET 11.78 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 34 QP 34 )      38080 bits [Y 34.8138 dB    U 39.8230 dB    V 39.8018 dB] [ET 13.26 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33752 bits [Y 34.0107 dB    U 39.5125 dB    V 39.3334 dB] [ET 12.60 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 33 QP 33 )      92656 bits [Y 36.8858 dB    U 40.4373 dB    V 40.6265 dB] [ET 16.50 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31200 bits [Y 34.0110 dB    U 39.9462 dB    V 39.7767 dB] [ET 11.38 ] [L0 104 100 96 92 ] [L1 ]
