
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/Traffic_2560x1600_30_crop.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 2560x1600 30Hz
Internal Format                   : 2560x1600 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 3
PID KP                             : 0.840
PID K                              : 0.420
PID KD                             : 0.420
SP                                 : 23.124

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )    1148312 bits [Y 37.3543 dB    U 38.5569 dB    V 40.5739 dB] [ET 22.33 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )      20352 bits [Y 36.1593 dB    U 38.0556 dB    V 40.3275 dB] [ET 25.91 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33912 bits [Y 36.0629 dB    U 38.0819 dB    V 40.3051 dB] [ET 35.91 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24464 bits [Y 35.6605 dB    U 37.9727 dB    V 40.2618 dB] [ET 41.91 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 35 QP 35 )      18528 bits [Y 35.6167 dB    U 37.8883 dB    V 40.1732 dB] [ET 39.72 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 34 QP 34 )      38760 bits [Y 35.1842 dB    U 37.7972 dB    V 40.0907 dB] [ET  4.56 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29648 bits [Y 35.1972 dB    U 37.8265 dB    V 40.0970 dB] [ET 39.73 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 33 QP 33 )     205328 bits [Y 36.2028 dB    U 38.0140 dB    V 40.2559 dB] [ET  6.50 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 35 QP 35 )      17192 bits [Y 35.6289 dB    U 37.8982 dB    V 40.1933 dB] [ET 39.05 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 34 QP 34 )      37312 bits [Y 35.1561 dB    U 37.8535 dB    V 40.1216 dB] [ET  4.40 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29312 bits [Y 35.1939 dB    U 37.8267 dB    V 40.1128 dB] [ET 40.55 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 33 QP 33 )     202664 bits [Y 36.1830 dB    U 38.0131 dB    V 40.2628 dB] [ET  6.52 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19224 bits [Y 35.5680 dB    U 37.9085 dB    V 40.1866 dB] [ET 39.73 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 34 QP 34 )      40128 bits [Y 35.1621 dB    U 37.8201 dB    V 40.0948 dB] [ET  4.44 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29816 bits [Y 35.1417 dB    U 37.8157 dB    V 40.0878 dB] [ET 39.86 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )     206480 bits [Y 36.1522 dB    U 37.9646 dB    V 40.2149 dB] [ET  6.65 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19984 bits [Y 35.5415 dB    U 37.8296 dB    V 40.1376 dB] [ET 41.49 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      42480 bits [Y 35.1129 dB    U 37.7632 dB    V 40.0647 dB] [ET  4.66 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31512 bits [Y 35.1710 dB    U 37.7903 dB    V 40.0736 dB] [ET 40.13 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )     211848 bits [Y 36.1059 dB    U 37.9042 dB    V 40.1871 dB] [ET  6.84 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21056 bits [Y 35.5280 dB    U 37.8506 dB    V 40.1211 dB] [ET 41.98 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      41568 bits [Y 35.0705 dB    U 37.7289 dB    V 40.0059 dB] [ET  4.74 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32176 bits [Y 35.1077 dB    U 37.7408 dB    V 40.0189 dB] [ET 40.52 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )     206984 bits [Y 36.1238 dB    U 37.9480 dB    V 40.2208 dB] [ET  7.12 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21240 bits [Y 35.4752 dB    U 37.8039 dB    V 40.1083 dB] [ET 42.30 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      43256 bits [Y 35.0795 dB    U 37.7132 dB    V 40.0356 dB] [ET  4.86 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33064 bits [Y 35.0830 dB    U 37.7323 dB    V 40.0358 dB] [ET 43.62 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )     210936 bits [Y 36.0871 dB    U 37.9195 dB    V 40.1621 dB] [ET  6.95 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      23232 bits [Y 35.4781 dB    U 37.8073 dB    V 40.1188 dB] [ET 42.54 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      44648 bits [Y 35.0395 dB    U 37.6967 dB    V 39.9896 dB] [ET  4.65 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32088 bits [Y 35.0808 dB    U 37.6924 dB    V 39.9871 dB] [ET 40.38 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )     216232 bits [Y 36.0883 dB    U 37.9001 dB    V 40.1733 dB] [ET  6.91 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21192 bits [Y 35.4648 dB    U 37.7489 dB    V 40.0651 dB] [ET 38.92 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      43864 bits [Y 35.0743 dB    U 37.7411 dB    V 40.0095 dB] [ET  4.68 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32224 bits [Y 35.1061 dB    U 37.7509 dB    V 40.0169 dB] [ET 41.26 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )     208680 bits [Y 36.0950 dB    U 37.9299 dB    V 40.1955 dB] [ET  7.09 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21456 bits [Y 35.4298 dB    U 37.7148 dB    V 40.0263 dB] [ET 41.93 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      42464 bits [Y 35.0675 dB    U 37.7090 dB    V 40.0157 dB] [ET  4.72 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33664 bits [Y 35.0654 dB    U 37.6830 dB    V 40.0058 dB] [ET 41.86 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )     213952 bits [Y 36.0815 dB    U 37.9148 dB    V 40.1398 dB] [ET  6.95 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      23520 bits [Y 35.4540 dB    U 37.7866 dB    V 40.0881 dB] [ET 38.91 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      44664 bits [Y 35.0362 dB    U 37.7082 dB    V 39.9903 dB] [ET  4.74 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33440 bits [Y 35.0617 dB    U 37.7406 dB    V 39.9982 dB] [ET 41.08 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )     214552 bits [Y 36.0708 dB    U 37.9318 dB    V 40.1394 dB] [ET  6.89 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      22384 bits [Y 35.4472 dB    U 37.8136 dB    V 40.1039 dB] [ET 39.77 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      43496 bits [Y 35.0067 dB    U 37.7085 dB    V 39.9890 dB] [ET  4.78 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33872 bits [Y 35.0349 dB    U 37.7222 dB    V 39.9953 dB] [ET 40.61 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )     218776 bits [Y 36.0570 dB    U 37.8943 dB    V 40.1724 dB] [ET  6.95 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21328 bits [Y 35.4361 dB    U 37.7989 dB    V 40.1109 dB] [ET 40.29 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      43992 bits [Y 35.0302 dB    U 37.7112 dB    V 40.0230 dB] [ET  4.74 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32616 bits [Y 35.0480 dB    U 37.7434 dB    V 40.0408 dB] [ET 39.79 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )     217552 bits [Y 36.0660 dB    U 37.8884 dB    V 40.1514 dB] [ET  6.92 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21488 bits [Y 35.4351 dB    U 37.7573 dB    V 40.0524 dB] [ET 39.74 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )      43512 bits [Y 35.0242 dB    U 37.6955 dB    V 39.9866 dB] [ET  4.82 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32784 bits [Y 35.0499 dB    U 37.7134 dB    V 40.0247 dB] [ET 40.38 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )     219456 bits [Y 36.0650 dB    U 37.9165 dB    V 40.1500 dB] [ET  6.88 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21192 bits [Y 35.4503 dB    U 37.8073 dB    V 40.0886 dB] [ET 39.54 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 34 QP 34 )      43344 bits [Y 34.9946 dB    U 37.6669 dB    V 39.9907 dB] [ET  4.80 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33256 bits [Y 35.0131 dB    U 37.6610 dB    V 39.9959 dB] [ET 42.91 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 33 QP 33 )     218168 bits [Y 36.0701 dB    U 37.8784 dB    V 40.1498 dB] [ET  6.88 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 35 QP 35 )      20304 bits [Y 35.4409 dB    U 37.7722 dB    V 40.0950 dB] [ET 41.17 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 34 QP 34 )      43544 bits [Y 35.0346 dB    U 37.7063 dB    V 40.0395 dB] [ET  4.81 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32256 bits [Y 35.0199 dB    U 37.7051 dB    V 40.0258 dB] [ET 41.00 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 33 QP 33 )     213456 bits [Y 36.0661 dB    U 37.8837 dB    V 40.1847 dB] [ET  6.84 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21008 bits [Y 35.4064 dB    U 37.7292 dB    V 40.0506 dB] [ET 41.11 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 34 QP 34 )      42744 bits [Y 35.0120 dB    U 37.6654 dB    V 40.0162 dB] [ET  4.78 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32136 bits [Y 35.0300 dB    U 37.6811 dB    V 40.0306 dB] [ET 40.56 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 33 QP 33 )     214056 bits [Y 36.0781 dB    U 37.9029 dB    V 40.1833 dB] [ET  6.81 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 35 QP 35 )      21696 bits [Y 35.3872 dB    U 37.7288 dB    V 40.0749 dB] [ET 40.67 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 34 QP 34 )      44360 bits [Y 34.9975 dB    U 37.6655 dB    V 39.9978 dB] [ET  4.83 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33008 bits [Y 35.0468 dB    U 37.7058 dB    V 40.0413 dB] [ET 41.35 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 33 QP 33 )     213552 bits [Y 36.0484 dB    U 37.8790 dB    V 40.1786 dB] [ET  6.74 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19704 bits [Y 35.4218 dB    U 37.7290 dB    V 40.0750 dB] [ET 38.19 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 34 QP 34 )      41936 bits [Y 35.0136 dB    U 37.6890 dB    V 40.0288 dB] [ET  4.60 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30216 bits [Y 35.0391 dB    U 37.6889 dB    V 40.0314 dB] [ET 40.48 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 33 QP 33 )     213496 bits [Y 36.0589 dB    U 37.8663 dB    V 40.1828 dB] [ET  6.82 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 35 QP 35 )      20928 bits [Y 35.4462 dB    U 37.7763 dB    V 40.1386 dB] [ET 40.17 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 34 QP 34 )      42368 bits [Y 35.0521 dB    U 37.7192 dB    V 40.0696 dB] [ET  4.72 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29992 bits [Y 35.0371 dB    U 37.6984 dB    V 40.0552 dB] [ET 39.84 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 33 QP 33 )     202224 bits [Y 36.0461 dB    U 37.8850 dB    V 40.1967 dB] [ET  6.54 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19576 bits [Y 35.4746 dB    U 37.7944 dB    V 40.1568 dB] [ET 40.20 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 34 QP 34 )      38872 bits [Y 35.0339 dB    U 37.7046 dB    V 40.0649 dB] [ET  4.69 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29368 bits [Y 35.0523 dB    U 37.7071 dB    V 40.0684 dB] [ET 39.80 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 33 QP 33 )     201840 bits [Y 36.0446 dB    U 37.9073 dB    V 40.1800 dB] [ET  6.62 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19280 bits [Y 35.4620 dB    U 37.7681 dB    V 40.1075 dB] [ET 39.73 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 34 QP 34 )      38040 bits [Y 35.0426 dB    U 37.6959 dB    V 40.0368 dB] [ET  4.42 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29984 bits [Y 35.0721 dB    U 37.6988 dB    V 40.0321 dB] [ET 40.37 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 33 QP 33 )     201048 bits [Y 36.0298 dB    U 37.8541 dB    V 40.1546 dB] [ET  6.53 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 35 QP 35 )      20400 bits [Y 35.4678 dB    U 37.7842 dB    V 40.1135 dB] [ET 40.53 ] [L0 104 100 96 92 ] [L1 ]
