
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/ChinaSpeed_1024x768_30.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1024x768 30Hz
Internal Format                   : 1024x768 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 3
PID KP                             : 0.840
PID K                              : 0.420
PID KD                             : 0.420
SP                                 : 12.808

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )     344496 bits [Y 37.9995 dB    U 41.0982 dB    V 40.9775 dB] [ET  4.86 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25784 bits [Y 35.3750 dB    U 40.3537 dB    V 40.2122 dB] [ET  7.22 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )      31696 bits [Y 35.4125 dB    U 39.9523 dB    V 39.7607 dB] [ET 10.16 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25072 bits [Y 34.8532 dB    U 39.8034 dB    V 39.6280 dB] [ET 11.43 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27992 bits [Y 34.6969 dB    U 39.8567 dB    V 39.6778 dB] [ET  8.83 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 34 QP 34 )      29496 bits [Y 35.5180 dB    U 39.8483 dB    V 39.6510 dB] [ET 13.79 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26168 bits [Y 34.4942 dB    U 39.7212 dB    V 39.4987 dB] [ET 10.11 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 33 QP 33 )      78304 bits [Y 37.4791 dB    U 40.5634 dB    V 40.4976 dB] [ET 17.85 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26128 bits [Y 34.8950 dB    U 40.0989 dB    V 39.7915 dB] [ET  8.96 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33424 bits [Y 35.4302 dB    U 39.7920 dB    V 39.4740 dB] [ET 14.06 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25936 bits [Y 34.6007 dB    U 39.7068 dB    V 39.5152 dB] [ET 10.33 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 33 QP 33 )      74680 bits [Y 37.4618 dB    U 40.4727 dB    V 40.3970 dB] [ET 18.19 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26896 bits [Y 35.0462 dB    U 39.8302 dB    V 39.7134 dB] [ET  8.88 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 34 QP 34 )      39400 bits [Y 35.3699 dB    U 39.6485 dB    V 39.4543 dB] [ET 15.98 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24944 bits [Y 34.3915 dB    U 39.5620 dB    V 39.3690 dB] [ET  9.57 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )      82472 bits [Y 37.4350 dB    U 40.4545 dB    V 40.5276 dB] [ET 19.24 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37992 bits [Y 34.2731 dB    U 39.6491 dB    V 39.4763 dB] [ET  7.52 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      31240 bits [Y 35.5289 dB    U 39.7776 dB    V 39.7170 dB] [ET 14.05 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25952 bits [Y 34.4763 dB    U 39.6519 dB    V 39.6415 dB] [ET 10.06 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )      78144 bits [Y 37.4403 dB    U 40.4817 dB    V 40.5245 dB] [ET 17.85 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27544 bits [Y 34.3750 dB    U 39.7202 dB    V 39.6340 dB] [ET  8.94 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33832 bits [Y 35.4986 dB    U 39.6509 dB    V 39.6075 dB] [ET 14.20 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28424 bits [Y 34.4113 dB    U 39.6918 dB    V 39.3826 dB] [ET 10.54 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )      82256 bits [Y 37.3527 dB    U 40.6417 dB    V 40.5683 dB] [ET 18.02 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30368 bits [Y 34.4746 dB    U 39.8021 dB    V 39.5998 dB] [ET  9.70 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      33952 bits [Y 35.0382 dB    U 39.6961 dB    V 39.6362 dB] [ET 14.94 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30056 bits [Y 34.0165 dB    U 39.4106 dB    V 39.1875 dB] [ET 10.71 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )      91320 bits [Y 37.0824 dB    U 40.3887 dB    V 40.3986 dB] [ET 18.02 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34224 bits [Y 33.9406 dB    U 39.5905 dB    V 39.5534 dB] [ET  8.71 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      37704 bits [Y 35.0576 dB    U 39.6385 dB    V 39.4254 dB] [ET 15.63 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32064 bits [Y 33.7352 dB    U 39.4581 dB    V 39.1885 dB] [ET  9.14 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )      87512 bits [Y 37.0780 dB    U 40.4233 dB    V 40.4763 dB] [ET 18.79 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      40208 bits [Y 33.8344 dB    U 39.5089 dB    V 39.3602 dB] [ET  7.46 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      38744 bits [Y 35.0678 dB    U 39.5167 dB    V 39.5423 dB] [ET 15.49 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33064 bits [Y 33.5827 dB    U 39.4714 dB    V 39.3517 dB] [ET  8.49 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )      88928 bits [Y 37.1130 dB    U 40.3158 dB    V 40.3837 dB] [ET 19.74 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      48368 bits [Y 33.5183 dB    U 39.3301 dB    V 38.9361 dB] [ET  8.12 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      39392 bits [Y 34.9056 dB    U 39.3369 dB    V 39.2188 dB] [ET 16.39 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38872 bits [Y 33.7060 dB    U 39.1480 dB    V 39.0701 dB] [ET  8.20 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )      87768 bits [Y 37.1117 dB    U 40.3552 dB    V 40.5087 dB] [ET 20.15 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      36312 bits [Y 33.9527 dB    U 39.7256 dB    V 39.6596 dB] [ET  7.74 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      35992 bits [Y 35.0975 dB    U 39.6581 dB    V 39.5072 dB] [ET 15.92 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33504 bits [Y 33.8285 dB    U 39.5499 dB    V 39.4280 dB] [ET  7.51 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )      87016 bits [Y 37.0895 dB    U 40.4781 dB    V 40.5608 dB] [ET 20.02 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      36344 bits [Y 34.0309 dB    U 39.8447 dB    V 39.6160 dB] [ET  7.70 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      34224 bits [Y 35.0357 dB    U 39.8071 dB    V 39.5328 dB] [ET 15.76 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      36168 bits [Y 33.7114 dB    U 39.4268 dB    V 39.3313 dB] [ET  7.80 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )      90032 bits [Y 36.9477 dB    U 40.4856 dB    V 40.6021 dB] [ET 20.28 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      42288 bits [Y 33.7886 dB    U 39.9060 dB    V 39.5935 dB] [ET  7.99 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      43392 bits [Y 34.8398 dB    U 39.7010 dB    V 39.3678 dB] [ET 16.68 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      41120 bits [Y 33.6992 dB    U 39.5856 dB    V 39.2542 dB] [ET  7.87 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )      92080 bits [Y 37.0130 dB    U 40.3606 dB    V 40.5485 dB] [ET 20.35 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )      40496 bits [Y 34.0344 dB    U 39.5993 dB    V 39.1866 dB] [ET  7.96 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )      37792 bits [Y 35.0547 dB    U 39.7260 dB    V 39.3722 dB] [ET 16.17 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38456 bits [Y 33.9456 dB    U 39.7795 dB    V 39.3564 dB] [ET  7.90 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )      84704 bits [Y 37.0723 dB    U 40.5126 dB    V 40.5088 dB] [ET 18.57 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35168 bits [Y 34.0876 dB    U 40.0588 dB    V 39.7955 dB] [ET  7.69 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 34 QP 34 )      36008 bits [Y 35.0055 dB    U 39.8826 dB    V 39.7304 dB] [ET 15.93 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33720 bits [Y 33.8127 dB    U 39.7139 dB    V 39.4645 dB] [ET  7.66 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 33 QP 33 )     102416 bits [Y 36.8934 dB    U 40.5386 dB    V 40.6771 dB] [ET 21.83 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38688 bits [Y 33.8463 dB    U 40.0103 dB    V 39.7418 dB] [ET  8.13 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 34 QP 34 )      40128 bits [Y 34.8498 dB    U 39.9285 dB    V 39.6986 dB] [ET 16.67 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39592 bits [Y 33.6434 dB    U 39.7185 dB    V 39.4885 dB] [ET  8.02 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 33 QP 33 )      93696 bits [Y 36.9027 dB    U 40.4984 dB    V 40.6748 dB] [ET 17.44 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34240 bits [Y 33.7228 dB    U 39.9252 dB    V 39.8126 dB] [ET  7.93 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 34 QP 34 )      34248 bits [Y 34.7014 dB    U 39.7996 dB    V 39.8255 dB] [ET 14.25 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31888 bits [Y 33.5450 dB    U 39.5631 dB    V 39.5452 dB] [ET  8.09 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 33 QP 33 )      97952 bits [Y 36.8042 dB    U 40.2981 dB    V 40.6931 dB] [ET 18.27 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 35 QP 35 )      36016 bits [Y 33.5995 dB    U 39.7748 dB    V 40.0218 dB] [ET  7.61 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 34 QP 34 )      40000 bits [Y 34.5943 dB    U 39.4578 dB    V 39.7805 dB] [ET 16.13 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39312 bits [Y 33.5026 dB    U 39.3186 dB    V 39.4024 dB] [ET  8.00 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 33 QP 33 )      95496 bits [Y 36.7403 dB    U 40.2031 dB    V 40.6564 dB] [ET 20.24 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37568 bits [Y 33.6786 dB    U 39.7875 dB    V 39.7988 dB] [ET  7.76 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 34 QP 34 )      35960 bits [Y 34.7939 dB    U 39.8835 dB    V 39.7503 dB] [ET 16.21 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33816 bits [Y 33.6662 dB    U 39.7442 dB    V 39.7003 dB] [ET  7.53 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 33 QP 33 )      87104 bits [Y 36.9484 dB    U 40.5345 dB    V 40.6090 dB] [ET 20.34 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34992 bits [Y 33.8904 dB    U 40.0594 dB    V 39.7872 dB] [ET  7.68 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 34 QP 34 )      31144 bits [Y 35.0758 dB    U 40.0357 dB    V 39.9029 dB] [ET 14.70 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30416 bits [Y 33.7475 dB    U 39.9461 dB    V 39.5182 dB] [ET  8.28 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 33 QP 33 )      80960 bits [Y 37.0080 dB    U 40.5148 dB    V 40.4541 dB] [ET 18.55 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32824 bits [Y 33.9709 dB    U 40.1893 dB    V 39.9812 dB] [ET  7.25 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 34 QP 34 )      32152 bits [Y 35.1169 dB    U 40.0738 dB    V 39.6784 dB] [ET 14.60 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30840 bits [Y 33.8767 dB    U 39.6579 dB    V 39.3427 dB] [ET 10.24 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 33 QP 33 )      90392 bits [Y 37.0197 dB    U 40.5331 dB    V 40.5987 dB] [ET 18.73 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37232 bits [Y 33.9642 dB    U 39.9504 dB    V 39.7094 dB] [ET  8.12 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 34 QP 34 )      38664 bits [Y 34.8650 dB    U 39.7859 dB    V 39.7956 dB] [ET 15.93 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34600 bits [Y 33.8008 dB    U 39.3852 dB    V 39.2175 dB] [ET  9.65 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 33 QP 33 )      91504 bits [Y 36.9766 dB    U 40.4097 dB    V 40.6392 dB] [ET 19.56 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37048 bits [Y 34.0172 dB    U 39.8908 dB    V 39.6751 dB] [ET  7.96 ] [L0 104 100 96 92 ] [L1 ]
