
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/Johnny_1280x704_60.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1280x704 60Hz
Internal Format                   : 1280x704 60Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 0
PID KP                             : 0.840
PID K                              : 1.640
PID KD                             : 0.400
SP                                 : 5.935

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )     105976 bits [Y 39.8658 dB    U 44.6321 dB    V 45.1291 dB] [ET  4.31 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )        960 bits [Y 39.2844 dB    U 44.4938 dB    V 44.9700 dB] [ET  4.89 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )       1736 bits [Y 39.1246 dB    U 44.5238 dB    V 45.0314 dB] [ET  6.71 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1240 bits [Y 38.9676 dB    U 44.4725 dB    V 44.9049 dB] [ET  8.09 ] [L0 2 1 0 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1184 bits [Y 38.4823 dB    U 44.2184 dB    V 44.6770 dB] [ET  4.54 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )       2696 bits [Y 38.3943 dB    U 44.2029 dB    V 44.6935 dB] [ET 10.38 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1784 bits [Y 38.2074 dB    U 44.1393 dB    V 44.6118 dB] [ET  0.59 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )      12520 bits [Y 39.0889 dB    U 44.2314 dB    V 44.7101 dB] [ET 11.77 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1424 bits [Y 38.5628 dB    U 44.2324 dB    V 44.6432 dB] [ET  0.56 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )       2328 bits [Y 38.6186 dB    U 44.1548 dB    V 44.6361 dB] [ET  9.97 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1752 bits [Y 38.3804 dB    U 44.1273 dB    V 44.6314 dB] [ET  0.58 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )      10488 bits [Y 39.0603 dB    U 44.3182 dB    V 44.7036 dB] [ET 11.53 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1560 bits [Y 38.5879 dB    U 44.2310 dB    V 44.7031 dB] [ET  0.57 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )       2152 bits [Y 38.6858 dB    U 44.2197 dB    V 44.6211 dB] [ET 10.10 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1928 bits [Y 38.3261 dB    U 44.1281 dB    V 44.5683 dB] [ET  0.58 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )      10856 bits [Y 39.1049 dB    U 44.2891 dB    V 44.7647 dB] [ET 11.54 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1816 bits [Y 38.5603 dB    U 44.2716 dB    V 44.7526 dB] [ET  0.57 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )       2304 bits [Y 38.6973 dB    U 44.2271 dB    V 44.6808 dB] [ET  9.82 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1648 bits [Y 38.4696 dB    U 44.2073 dB    V 44.6722 dB] [ET  7.64 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )      10752 bits [Y 39.0557 dB    U 44.3066 dB    V 44.7470 dB] [ET  8.48 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1432 bits [Y 38.5174 dB    U 44.2417 dB    V 44.7219 dB] [ET  0.57 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )       2840 bits [Y 38.6599 dB    U 44.2796 dB    V 44.6055 dB] [ET 10.07 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1448 bits [Y 38.2150 dB    U 44.2086 dB    V 44.4799 dB] [ET  0.58 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )      12680 bits [Y 39.1013 dB    U 44.3447 dB    V 44.7051 dB] [ET 11.82 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )        760 bits [Y 38.5963 dB    U 44.2645 dB    V 44.6149 dB] [ET  0.54 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )       1880 bits [Y 38.5759 dB    U 44.3176 dB    V 44.6604 dB] [ET  9.80 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )        944 bits [Y 38.2370 dB    U 44.2828 dB    V 44.6977 dB] [ET  0.56 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )      11680 bits [Y 39.0567 dB    U 44.3832 dB    V 44.7243 dB] [ET 11.52 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )        560 bits [Y 38.6943 dB    U 44.3881 dB    V 44.7784 dB] [ET  0.52 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )       1328 bits [Y 38.6945 dB    U 44.3851 dB    V 44.7253 dB] [ET  9.62 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )        704 bits [Y 38.5369 dB    U 44.3906 dB    V 44.7519 dB] [ET  0.52 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )       8304 bits [Y 39.0539 dB    U 44.3945 dB    V 44.8084 dB] [ET 11.17 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 35 QP 35 )        560 bits [Y 38.8455 dB    U 44.3933 dB    V 44.7777 dB] [ET  0.51 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 34 QP 34 )        928 bits [Y 38.7847 dB    U 44.4014 dB    V 44.7714 dB] [ET  9.34 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 35 QP 35 )        976 bits [Y 38.6499 dB    U 44.3756 dB    V 44.8194 dB] [ET  4.23 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 33 QP 33 )       7048 bits [Y 38.9979 dB    U 44.4084 dB    V 44.8189 dB] [ET 11.03 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 35 QP 35 )        688 bits [Y 38.7111 dB    U 44.4368 dB    V 44.7438 dB] [ET  0.52 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 34 QP 34 )       1240 bits [Y 38.7605 dB    U 44.4130 dB    V 44.8043 dB] [ET  9.54 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 35 QP 35 )        904 bits [Y 38.6344 dB    U 44.3956 dB    V 44.7342 dB] [ET  7.39 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 33 QP 33 )       7168 bits [Y 39.0446 dB    U 44.4347 dB    V 44.8335 dB] [ET  4.90 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1032 bits [Y 38.8046 dB    U 44.4012 dB    V 44.6991 dB] [ET  4.86 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 34 QP 34 )       1824 bits [Y 38.6708 dB    U 44.4249 dB    V 44.7717 dB] [ET  4.97 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1640 bits [Y 38.5504 dB    U 44.3735 dB    V 44.7402 dB] [ET  9.73 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 33 QP 33 )       9656 bits [Y 38.9140 dB    U 44.4282 dB    V 44.8023 dB] [ET  0.85 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1496 bits [Y 38.6215 dB    U 44.4145 dB    V 44.7288 dB] [ET 10.00 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 34 QP 34 )       3024 bits [Y 38.3425 dB    U 44.3561 dB    V 44.6394 dB] [ET  0.62 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 35 QP 35 )       2448 bits [Y 38.4275 dB    U 44.3160 dB    V 44.6086 dB] [ET  9.99 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 33 QP 33 )      11336 bits [Y 39.0472 dB    U 44.4171 dB    V 44.8407 dB] [ET  8.50 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1264 bits [Y 38.6732 dB    U 44.4039 dB    V 44.7702 dB] [ET  7.68 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 34 QP 34 )       2768 bits [Y 38.4599 dB    U 44.3675 dB    V 44.7196 dB] [ET  0.62 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 35 QP 35 )       2024 bits [Y 38.5085 dB    U 44.3540 dB    V 44.6379 dB] [ET 10.00 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 33 QP 33 )      11184 bits [Y 38.8269 dB    U 44.3560 dB    V 44.7390 dB] [ET  0.92 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1352 bits [Y 38.5770 dB    U 44.3799 dB    V 44.7453 dB] [ET  9.95 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 34 QP 34 )       2600 bits [Y 38.4069 dB    U 44.2979 dB    V 44.7174 dB] [ET  0.60 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 35 QP 35 )       2432 bits [Y 38.4256 dB    U 44.3115 dB    V 44.7403 dB] [ET  9.96 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 33 QP 33 )      12384 bits [Y 39.0366 dB    U 44.4692 dB    V 44.8931 dB] [ET  8.65 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1784 bits [Y 38.5116 dB    U 44.4262 dB    V 44.8327 dB] [ET  0.57 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 34 QP 34 )       2400 bits [Y 38.5974 dB    U 44.3918 dB    V 44.8918 dB] [ET  9.94 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1872 bits [Y 38.2798 dB    U 44.3580 dB    V 44.9360 dB] [ET  0.57 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 33 QP 33 )      11672 bits [Y 39.1359 dB    U 44.4316 dB    V 44.9410 dB] [ET 11.69 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1288 bits [Y 38.6511 dB    U 44.4148 dB    V 44.9747 dB] [ET  0.54 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 34 QP 34 )       1856 bits [Y 38.7307 dB    U 44.4057 dB    V 44.9818 dB] [ET  9.84 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 35 QP 35 )       1432 bits [Y 38.5048 dB    U 44.3652 dB    V 44.9417 dB] [ET  7.55 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 33 QP 33 )       9448 bits [Y 39.0236 dB    U 44.4090 dB    V 45.0242 dB] [ET  8.47 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 35 QP 35 )        672 bits [Y 38.7534 dB    U 44.3550 dB    V 44.9712 dB] [ET  0.52 ] [L0 104 100 96 92 ] [L1 ]
POC  106 TId: 0 ( P-SLICE, nQP 34 QP 34 )       1176 bits [Y 38.7277 dB    U 44.3571 dB    V 44.9326 dB] [ET  9.59 ] [L0 105 104 100 96 ] [L1 ]
